epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,4094.22,0.84615,1.0572,1.26301,0.71442,0.60883,0.68511,0.47449,1.17689,1.78307,1.52805,0.00597754,0.00597754,0.00597754
90,4140.35,0.84771,1.05633,1.26547,0.71412,0.6093,0.68536,0.47468,1.1765,1.78589,1.52741,0.00590105,0.00590105,0.00590105
91,4187.77,0.84546,1.0496,1.26259,0.71625,0.6095,0.68571,0.47503,1.17642,1.78699,1.52712,0.00582435,0.00582435,0.00582435
92,4234.28,0.84527,1.05033,1.26138,0.71465,0.61003,0.68592,0.47509,1.17623,1.78895,1.52684,0.00574746,0.00574746,0.00574746
93,4279.88,0.84605,1.04835,1.26038,0.71744,0.60889,0.68609,0.47534,1.17563,1.79093,1.52609,0.0056704,0.0056704,0.0056704
94,4326.18,0.8443,1.04285,1.25388,0.71413,0.61387,0.68683,0.4758,1.17526,1.79013,1.52538,0.00559318,0.00559318,0.00559318
95,4372.21,0.8368,1.03704,1.25578,0.71533,0.61247,0.68691,0.47624,1.17518,1.79209,1.52513,0.00551584,0.00551584,0.00551584
96,4417.49,0.83721,1.02568,1.25225,0.71645,0.61133,0.68716,0.47671,1.17468,1.79203,1.52452,0.00543837,0.00543837,0.00543837
97,4464.46,0.83484,1.02373,1.25288,0.7122,0.61456,0.68689,0.47709,1.17426,1.79454,1.52398,0.00536081,0.00536081,0.00536081
98,4509.83,0.82875,1.02465,1.24519,0.71564,0.61105,0.68717,0.47755,1.17351,1.79429,1.52304,0.00528318,0.00528318,0.00528318
99,4556.46,0.83268,1.0233,1.2474,0.71551,0.61208,0.68733,0.47802,1.17298,1.79457,1.52219,0.00520548,0.00520548,0.00520548
100,4602.34,0.825,1.01667,1.24193,0.71291,0.61512,0.68787,0.47836,1.17274,1.79525,1.52165,0.00512775,0.00512775,0.00512775
101,4675.23,0.82418,0.91193,1.24117,0.71043,0.61744,0.68838,0.47864,1.17221,1.79448,1.52082,0.00505,0.00505,0.00505
102,4723.77,0.82207,0.89865,1.24072,0.70889,0.62024,0.68849,0.47903,1.17145,1.79264,1.51995,0.00497225,0.00497225,0.00497225
103,4778.88,0.81134,0.88697,1.23616,0.70988,0.61936,0.68932,0.47976,1.17059,1.79204,1.519,0.00489452,0.00489452,0.00489452
104,4828.7,0.81054,0.88155,1.23185,0.71202,0.61804,0.68964,0.48005,1.16963,1.79296,1.51807,0.00481682,0.00481682,0.00481682
105,4878.99,0.80452,0.87004,1.227,0.71551,0.6161,0.69003,0.48044,1.16873,1.79298,1.51699,0.00473919,0.00473919,0.00473919
106,4933.79,0.80305,0.8653,1.22818,0.71855,0.61427,0.6902,0.48114,1.16796,1.79647,1.51627,0.00466163,0.00466163,0.00466163
107,4990.27,0.80073,0.85181,1.22246,0.72316,0.61252,0.69068,0.48165,1.16712,1.79501,1.51536,0.00458416,0.00458416,0.00458416
108,5041.13,0.79703,0.84913,1.22242,0.73047,0.60941,0.69136,0.48193,1.16674,1.79577,1.51487,0.00450682,0.00450682,0.00450682
109,5091.44,0.79104,0.83956,1.21603,0.72628,0.61216,0.6915,0.48225,1.16613,1.79615,1.51426,0.0044296,0.0044296,0.0044296
110,5147.72,0.79,0.83027,1.21379,0.72693,0.61063,0.69183,0.48251,1.16551,1.79737,1.51371,0.00435254,0.00435254,0.00435254
111,5205.47,0.78532,0.82655,1.21029,0.73013,0.6097,0.69198,0.48324,1.16472,1.79454,1.5127,0.00427565,0.00427565,0.00427565
112,5255.26,0.78509,0.82508,1.21084,0.7307,0.60948,0.69215,0.4836,1.16435,1.79357,1.51221,0.00419895,0.00419895,0.00419895
113,5307.03,0.77939,0.81455,1.20692,0.72555,0.61211,0.6927,0.48407,1.16373,1.79446,1.51154,0.00412246,0.00412246,0.00412246
114,5364.63,0.77465,0.80366,1.20304,0.72478,0.6151,0.69289,0.48455,1.16317,1.79498,1.51099,0.0040462,0.0040462,0.0040462
115,5419.47,0.7741,0.80079,1.19989,0.73147,0.61059,0.69319,0.48498,1.16276,1.79521,1.51054,0.00397019,0.00397019,0.00397019
116,5468.05,0.77238,0.79467,1.19595,0.73236,0.61224,0.6936,0.48535,1.16219,1.79502,1.50975,0.00389445,0.00389445,0.00389445
117,5520.23,0.7668,0.78808,1.19328,0.73422,0.6127,0.69368,0.48574,1.16174,1.79779,1.50922,0.00381899,0.00381899,0.00381899
118,5580.25,0.76498,0.78572,1.19267,0.73696,0.61193,0.69407,0.48614,1.1612,1.79826,1.5087,0.00374383,0.00374383,0.00374383
119,5633.43,0.76015,0.7764,1.19069,0.72895,0.61645,0.6947,0.48662,1.16107,1.79963,1.50839,0.00366899,0.00366899,0.00366899
120,5690.99,0.761,0.77139,1.18773,0.73549,0.61246,0.69476,0.48694,1.16083,1.80206,1.50812,0.0035945,0.0035945,0.0035945
121,5747.15,0.75866,0.76879,1.18473,0.73976,0.61059,0.69473,0.48727,1.16057,1.80527,1.50776,0.00352037,0.00352037,0.00352037
122,5796.59,0.75362,0.76577,1.18256,0.74018,0.61021,0.69499,0.48756,1.16028,1.80614,1.50726,0.00344661,0.00344661,0.00344661
123,5850.85,0.75028,0.75331,1.18019,0.74525,0.60739,0.695,0.48766,1.16026,1.81056,1.50723,0.00337325,0.00337325,0.00337325
124,5908.95,0.74806,0.74882,1.17578,0.74542,0.60764,0.69509,0.48776,1.15982,1.81165,1.50659,0.0033003,0.0033003,0.0033003
125,5962.46,0.74475,0.74491,1.17382,0.74435,0.60932,0.69568,0.48805,1.15982,1.81463,1.50653,0.00322778,0.00322778,0.00322778
126,6013.83,0.74246,0.73754,1.16693,0.74509,0.6091,0.69563,0.48826,1.15948,1.81763,1.50616,0.00315572,0.00315572,0.00315572
127,6069.3,0.73975,0.73398,1.1675,0.74482,0.60979,0.69623,0.48831,1.15922,1.8207,1.50579,0.00308412,0.00308412,0.00308412
128,6125.6,0.73342,0.72687,1.16469,0.74508,0.60833,0.69615,0.48859,1.15882,1.82311,1.50561,0.003013,0.003013,0.003013
129,6178.4,0.73079,0.72322,1.16483,0.74647,0.60665,0.69595,0.48898,1.15875,1.8257,1.50531,0.00294239,0.00294239,0.00294239
130,6228.48,0.7328,0.71667,1.15996,0.74882,0.60708,0.69592,0.48909,1.15876,1.82942,1.50527,0.0028723,0.0028723,0.0028723
131,6286.26,0.72738,0.70731,1.16091,0.74928,0.60731,0.69591,0.48903,1.15896,1.83405,1.5055,0.00280275,0.00280275,0.00280275
132,6343.82,0.72786,0.70975,1.15756,0.7494,0.60839,0.69629,0.48964,1.15853,1.83476,1.50493,0.00273375,0.00273375,0.00273375
133,6394.08,0.72657,0.69873,1.15695,0.75202,0.60726,0.69639,0.48954,1.15822,1.83571,1.50438,0.00266532,0.00266532,0.00266532
134,6444.95,0.71841,0.69293,1.15128,0.75395,0.60695,0.69643,0.48981,1.15825,1.83753,1.50429,0.00259748,0.00259748,0.00259748
135,6502.15,0.71689,0.68531,1.14905,0.75787,0.6035,0.69665,0.49017,1.15809,1.83992,1.50402,0.00253024,0.00253024,0.00253024
136,6558.24,0.71376,0.68372,1.14648,0.75703,0.60388,0.69664,0.49006,1.15828,1.84302,1.50392,0.00246363,0.00246363,0.00246363
137,6605.54,0.71366,0.67817,1.14327,0.75565,0.60666,0.69695,0.49029,1.15809,1.84498,1.50367,0.00239766,0.00239766,0.00239766
138,6658.43,0.70676,0.67454,1.13928,0.75089,0.61006,0.69668,0.49038,1.15793,1.84731,1.50316,0.00233234,0.00233234,0.00233234
139,6716.09,0.70867,0.66914,1.14115,0.75245,0.60827,0.697,0.49061,1.15809,1.85021,1.50314,0.00226769,0.00226769,0.00226769
140,6770.64,0.70209,0.66178,1.1377,0.7512,0.61042,0.69772,0.49111,1.15818,1.8534,1.50317,0.00220372,0.00220372,0.00220372
141,6822.47,0.70146,0.65589,1.13432,0.75133,0.6093,0.69773,0.49128,1.15812,1.85663,1.50275,0.00214046,0.00214046,0.00214046
142,6875.89,0.69792,0.65137,1.1315,0.75043,0.6106,0.69792,0.49117,1.15791,1.85993,1.50234,0.00207792,0.00207792,0.00207792
143,6933.86,0.69734,0.64905,1.13046,0.7489,0.61129,0.69788,0.49115,1.15804,1.86417,1.50236,0.00201611,0.00201611,0.00201611
144,6988.34,0.69182,0.63806,1.12852,0.75002,0.61206,0.69788,0.49103,1.15836,1.86769,1.50243,0.00195505,0.00195505,0.00195505
145,7038.18,0.69074,0.64101,1.1267,0.75268,0.61064,0.69804,0.49086,1.15863,1.8698,1.50247,0.00189475,0.00189475,0.00189475
146,7091.6,inf,0.63386,1.1221,0.75267,0.61182,0.69819,0.49095,1.15876,1.87241,1.50244,0.00183523,0.00183523,0.00183523
147,7147.7,0.68432,0.63183,1.11867,0.75261,0.6122,0.69803,0.49088,1.15908,1.87683,1.50252,0.00177651,0.00177651,0.00177651
148,7200.37,0.68394,0.62563,1.1178,0.75016,0.61297,0.6979,0.49109,1.15944,1.88129,1.50255,0.00171859,0.00171859,0.00171859
149,7249.79,0.68106,0.61969,1.11534,0.74958,0.61278,0.69793,0.49091,1.15972,1.8842,1.50259,0.00166149,0.00166149,0.00166149
150,7304.76,0.67482,0.6152,1.11235,0.74542,0.61713,0.69792,0.49088,1.16033,1.88766,1.50302,0.00160523,0.00160523,0.00160523
151,7363.33,0.67585,0.6131,1.11256,0.74283,0.61844,0.69785,0.49124,1.16066,1.89175,1.50298,0.00154982,0.00154982,0.00154982
152,7415.89,0.67078,0.6075,1.11066,0.74199,0.61884,0.69762,0.49131,1.1611,1.89623,1.50321,0.00149527,0.00149527,0.00149527
153,7466.77,0.66747,0.59944,1.10636,0.74341,0.6189,0.69777,0.49148,1.16137,1.89861,1.50312,0.00144161,0.00144161,0.00144161
154,7522.46,0.66703,0.59836,1.10429,0.74317,0.61976,0.698,0.49135,1.16181,1.90203,1.50327,0.00138883,0.00138883,0.00138883
155,7579.43,0.66508,0.59253,1.10339,0.73936,0.62365,0.69804,0.49161,1.16213,1.90471,1.50317,0.00133695,0.00133695,0.00133695
156,7630.7,0.66058,0.59024,1.1015,0.73908,0.62366,0.69791,0.49172,1.16245,1.9068,1.50326,0.00128599,0.00128599,0.00128599
157,7680.9,0.65958,0.5848,1.09889,0.73623,0.62409,0.69778,0.49181,1.1629,1.90952,1.50348,0.00123596,0.00123596,0.00123596
158,7736.76,0.6588,0.57821,1.09848,0.73739,0.62407,0.6977,0.49182,1.16312,1.91197,1.50343,0.00118687,0.00118687,0.00118687
159,7792.86,0.65586,0.57754,1.09585,0.7356,0.62546,0.69763,0.4921,1.16367,1.91559,1.50381,0.00113873,0.00113873,0.00113873
160,7842.33,0.65348,0.57464,1.09639,0.73585,0.62626,0.69759,0.49219,1.1642,1.92018,1.50414,0.00109156,0.00109156,0.00109156
161,7895.59,0.65092,0.56701,1.09278,0.73674,0.62577,0.6976,0.49203,1.16479,1.92219,1.50451,0.00104537,0.00104537,0.00104537
162,7952.59,0.64806,0.56506,1.08907,0.73584,0.62683,0.69749,0.49211,1.16513,1.92521,1.50471,0.00100016,0.00100016,0.00100016
163,8007.98,0.64797,0.56662,1.09108,0.73606,0.62585,0.69784,0.49215,1.16559,1.92785,1.50502,0.000955951,0.000955951,0.000955951
164,8058.54,0.64351,0.5616,1.08848,0.73637,0.6259,0.69792,0.49245,1.16615,1.93054,1.50548,0.000912754,0.000912754,0.000912754
165,8111.56,0.64385,0.55837,1.08497,0.73773,0.62437,0.698,0.4924,1.16639,1.93277,1.50564,0.000870577,0.000870577,0.000870577
166,8167.86,0.64567,0.55981,1.08698,0.73874,0.62467,0.69814,0.49258,1.16673,1.93558,1.50578,0.000829431,0.000829431,0.000829431
167,8221.86,0.63815,0.55195,1.08488,0.73967,0.62449,0.69784,0.49259,1.16723,1.93922,1.50618,0.000789327,0.000789327,0.000789327
168,8269.86,0.63842,0.54909,1.08148,0.74053,0.62346,0.69806,0.49264,1.1679,1.94192,1.5068,0.000750274,0.000750274,0.000750274
169,8324.86,0.63572,0.5448,1.07979,0.73857,0.62339,0.69796,0.49266,1.16823,1.94496,1.50691,0.000712282,0.000712282,0.000712282
170,8381.89,0.6357,0.54017,1.07942,0.73875,0.62427,0.6984,0.4928,1.16898,1.94689,1.5075,0.00067536,0.00067536,0.00067536
171,8436.76,0.6303,0.53727,1.07315,0.73724,0.62437,0.69823,0.49293,1.16911,1.9497,1.50753,0.000639518,0.000639518,0.000639518
172,8486.19,0.63007,0.53803,1.07634,0.7374,0.62419,0.69821,0.49297,1.16949,1.95216,1.50786,0.000604763,0.000604763,0.000604763
173,8540.28,0.62842,0.53451,1.07558,0.73651,0.62553,0.69829,0.49308,1.16996,1.95409,1.50826,0.000571106,0.000571106,0.000571106
174,8597.22,0.62706,0.53376,1.0739,0.73741,0.62499,0.69834,0.49299,1.17049,1.95605,1.50869,0.000538554,0.000538554,0.000538554
175,8649.64,0.6243,0.52639,1.07,0.73713,0.62465,0.69825,0.49305,1.1712,1.95721,1.50917,0.000507115,0.000507115,0.000507115
176,8699.36,0.62376,0.52598,1.06881,0.73796,0.62442,0.69833,0.49333,1.17184,1.96057,1.50977,0.000476796,0.000476796,0.000476796
177,8754.42,0.62367,0.52447,1.06908,0.7401,0.62275,0.69824,0.49318,1.17223,1.96194,1.51011,0.000447606,0.000447606,0.000447606
178,8811.46,0.62172,0.52636,1.06846,0.74068,0.62228,0.69809,0.49323,1.17266,1.96418,1.51055,0.000419552,0.000419552,0.000419552
179,8861.54,0.62176,0.5234,1.06831,0.74099,0.62181,0.6984,0.49322,1.17307,1.9651,1.51076,0.00039264,0.00039264,0.00039264
180,8912.03,0.62048,0.51726,1.06583,0.7391,0.62254,0.69794,0.493,1.17358,1.96861,1.5112,0.000366877,0.000366877,0.000366877
181,8968.76,0.61709,0.51857,1.06565,0.73891,0.62389,0.69784,0.49289,1.17399,1.97064,1.51157,0.00034227,0.00034227,0.00034227
182,9025.4,0.61473,0.51692,1.06183,0.73941,0.6238,0.69776,0.493,1.17454,1.97258,1.51225,0.000318825,0.000318825,0.000318825
