epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,3752.77,0.80471,0.99463,1.23811,0.68444,0.58261,0.65717,0.45298,1.24355,2.52478,1.59265,0.0065055,0.0065055,0.0065055
83,3797.38,0.80168,0.97864,1.23366,0.68492,0.58359,0.6581,0.4535,1.24307,2.52423,1.5918,0.00643101,0.00643101,0.00643101
84,3842.58,0.79525,0.97584,1.22864,0.68608,0.58333,0.65845,0.45347,1.24257,2.5232,1.59122,0.00635617,0.00635617,0.00635617
85,3887.81,0.79601,0.96983,1.22675,0.68361,0.58772,0.659,0.45395,1.24251,2.52204,1.59094,0.00628101,0.00628101,0.00628101
86,3932.27,0.79229,0.97021,1.22651,0.68595,0.58634,0.65939,0.45443,1.24231,2.52277,1.59054,0.00620555,0.00620555,0.00620555
87,3976.73,0.79435,0.96991,1.22698,0.6847,0.58742,0.66022,0.45497,1.24164,2.52086,1.58954,0.00612981,0.00612981,0.00612981
88,4021.46,0.79413,0.96192,1.22619,0.68253,0.59004,0.66029,0.45513,1.24144,2.52023,1.58919,0.0060538,0.0060538,0.0060538
89,4066.26,0.78749,0.95366,1.22043,0.68536,0.58935,0.66082,0.45536,1.24099,2.51903,1.58874,0.00597754,0.00597754,0.00597754
90,4110.23,0.79354,0.95478,1.22582,0.68536,0.58957,0.66126,0.45574,1.2407,2.51676,1.58839,0.00590105,0.00590105,0.00590105
91,4157.02,0.78703,0.95184,1.22215,0.68506,0.59,0.66173,0.45597,1.24034,2.51654,1.58765,0.00582435,0.00582435,0.00582435
92,4201.47,0.78715,0.94765,1.21873,0.68542,0.59018,0.66235,0.45635,1.23958,2.51613,1.58691,0.00574746,0.00574746,0.00574746
93,4246.04,0.78676,0.94535,1.21952,0.68592,0.5902,0.66258,0.45657,1.23955,2.51562,1.58659,0.0056704,0.0056704,0.0056704
94,4290.48,0.78755,0.94599,1.2166,0.68417,0.59057,0.66272,0.45715,1.2391,2.51393,1.58586,0.00559318,0.00559318,0.00559318
95,4335.01,0.78336,0.94098,1.21969,0.68821,0.5882,0.66327,0.45746,1.23858,2.51401,1.5852,0.00551584,0.00551584,0.00551584
96,4378.73,0.77853,0.92785,1.2122,0.68393,0.59177,0.66358,0.45789,1.23811,2.51368,1.58454,0.00543837,0.00543837,0.00543837
97,4423.13,0.77855,0.92603,1.21328,0.683,0.59278,0.66401,0.45839,1.23777,2.51432,1.58401,0.00536081,0.00536081,0.00536081
98,4467.86,0.77351,0.92706,1.20946,0.68572,0.59085,0.66445,0.45878,1.2375,2.51361,1.58353,0.00528318,0.00528318,0.00528318
99,4512.25,0.77716,0.93087,1.20981,0.68755,0.58996,0.66454,0.45907,1.23725,2.51229,1.58293,0.00520548,0.00520548,0.00520548
