epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,5914.22,0.73944,0.70863,1.16055,0.72767,0.62012,0.69375,0.48775,1.182,1.86956,1.51502,0.00294239,0.00294239,0.00294239
130,5959.24,0.73783,0.69657,1.15644,0.72687,0.61982,0.69335,0.48768,1.18179,1.87326,1.51469,0.0028723,0.0028723,0.0028723
131,6005.93,0.73506,0.692,1.15675,0.72758,0.62039,0.69345,0.48757,1.18205,1.87736,1.51499,0.00280275,0.00280275,0.00280275
132,6050.99,0.73169,0.68814,1.15055,0.72794,0.6205,0.69354,0.48753,1.18209,1.88199,1.51502,0.00273375,0.00273375,0.00273375
133,6095.89,0.73363,0.68119,1.15078,0.72721,0.62118,0.69362,0.48777,1.18206,1.88547,1.51487,0.00266532,0.00266532,0.00266532
134,6139.93,0.72527,0.67339,1.14716,0.7281,0.62088,0.69379,0.48783,1.182,1.88766,1.51483,0.00259748,0.00259748,0.00259748
135,6183.95,0.724,0.67058,1.14311,0.72637,0.62316,0.69376,0.48818,1.18191,1.89097,1.51452,0.00253024,0.00253024,0.00253024
136,6227.82,0.71843,0.66623,1.13849,0.72747,0.62278,0.69383,0.48848,1.18182,1.89277,1.51444,0.00246363,0.00246363,0.00246363
137,6271.34,0.71839,0.66056,1.13802,0.72723,0.62351,0.69394,0.48857,1.18185,1.89539,1.51428,0.00239766,0.00239766,0.00239766
138,6315.95,0.71203,0.65582,1.13732,0.72854,0.62355,0.6941,0.48882,1.18206,1.89887,1.5144,0.00233234,0.00233234,0.00233234
139,6360.73,0.71474,0.65355,1.13672,0.73101,0.62113,0.6945,0.48915,1.18199,1.90315,1.51433,0.00226769,0.00226769,0.00226769
140,6405.48,0.71026,0.64725,1.13242,0.72657,0.62459,0.69445,0.48927,1.18237,1.90661,1.51432,0.00220372,0.00220372,0.00220372
141,6451.59,0.70852,0.64266,1.1281,0.72692,0.6261,0.69458,0.48929,1.18231,1.9095,1.51413,0.00214046,0.00214046,0.00214046
142,6495.98,0.70577,0.63841,1.12902,0.72677,0.6264,0.69418,0.48923,1.18233,1.91343,1.51405,0.00207792,0.00207792,0.00207792
143,6540.1,0.7024,0.63393,1.12466,0.72723,0.62634,0.69464,0.4894,1.18244,1.91589,1.51401,0.00201611,0.00201611,0.00201611
144,6584.4,0.69972,0.62555,1.1269,0.7218,0.63083,0.69385,0.48937,1.18256,1.91967,1.51386,0.00195505,0.00195505,0.00195505
145,6628.19,0.69494,0.62259,1.12069,0.72227,0.63082,0.69417,0.4895,1.18288,1.92243,1.51406,0.00189475,0.00189475,0.00189475
146,6672.44,0.6938,0.61795,1.1181,0.72465,0.62984,0.69424,0.48969,1.18291,1.92477,1.51386,0.00183523,0.00183523,0.00183523
147,6716.91,0.68959,0.61603,1.113,0.72575,0.62947,0.6944,0.48979,1.18345,1.92796,1.51441,0.00177651,0.00177651,0.00177651
148,6761.3,0.68812,0.608,1.10925,0.72908,0.62569,0.6945,0.48999,1.18399,1.92954,1.51483,0.00171859,0.00171859,0.00171859
149,6805.66,0.6891,0.60908,1.11091,0.73005,0.62567,0.69489,0.4899,1.18442,1.93294,1.51517,0.00166149,0.00166149,0.00166149
150,6850.75,0.68289,0.59991,1.10892,0.72838,0.62561,0.69496,0.49018,1.18461,1.93485,1.51526,0.00160523,0.00160523,0.00160523
151,6896.94,0.68225,0.59547,1.11006,0.73127,0.62409,0.69504,0.49031,1.18491,1.93837,1.51573,0.00154982,0.00154982,0.00154982
152,6940.95,0.67917,0.59107,1.10749,0.73179,0.62381,0.69524,0.49036,1.18515,1.94118,1.51576,0.00149527,0.00149527,0.00149527
153,6984.96,0.67443,0.58628,1.10272,0.73204,0.62375,0.69539,0.49062,1.18526,1.94416,1.51582,0.00144161,0.00144161,0.00144161
154,7029.49,0.67431,0.58752,1.10192,0.73258,0.62332,0.69529,0.49062,1.18569,1.94772,1.51609,0.00138883,0.00138883,0.00138883
155,7072.55,0.67176,0.57876,1.1008,0.73642,0.62189,0.69524,0.49071,1.18626,1.95017,1.5166,0.00133695,0.00133695,0.00133695
156,7114.5,0.67069,0.57882,1.09841,0.73302,0.6239,0.69565,0.49039,1.18663,1.95354,1.51698,0.00128599,0.00128599,0.00128599
157,7158.94,0.66758,0.57384,1.09716,0.73405,0.6247,0.69565,0.49063,1.18706,1.95516,1.51728,0.00123596,0.00123596,0.00123596
158,7203.55,0.66289,0.56736,1.09268,0.73416,0.62587,0.69581,0.4905,1.18763,1.9587,1.51784,0.00118687,0.00118687,0.00118687
159,7248.1,0.6653,0.5655,1.0934,0.73366,0.62652,0.69583,0.49051,1.18823,1.96159,1.51821,0.00113873,0.00113873,0.00113873
160,7292.62,0.66157,0.56411,1.0933,0.73538,0.62632,0.69595,0.49079,1.18871,1.96494,1.51845,0.00109156,0.00109156,0.00109156
161,7339.14,0.65696,0.55657,1.08836,0.73586,0.6263,0.69583,0.49072,1.18897,1.96812,1.51857,0.00104537,0.00104537,0.00104537
162,7383.83,0.65501,0.55296,1.08667,0.73508,0.62697,0.69581,0.49088,1.18985,1.97148,1.51913,0.00100016,0.00100016,0.00100016
163,7427.27,0.65428,0.55292,1.08731,0.73427,0.62715,0.69588,0.49089,1.19013,1.97447,1.51932,0.000955951,0.000955951,0.000955951
164,7471.57,0.64924,0.55057,1.08343,0.73544,0.62599,0.69581,0.49091,1.19073,1.97734,1.51964,0.000912754,0.000912754,0.000912754
165,7515.86,0.65214,0.55018,1.08149,0.7353,0.62607,0.69584,0.49102,1.19121,1.979,1.51978,0.000870577,0.000870577,0.000870577
166,7560.21,0.65202,0.54987,1.08197,0.73627,0.6252,0.69568,0.49091,1.19174,1.98159,1.52024,0.000829431,0.000829431,0.000829431
167,7604.86,0.64423,0.5422,1.0805,0.73421,0.62824,0.69585,0.49077,1.19203,1.98324,1.52049,0.000789327,0.000789327,0.000789327
168,7649.47,0.64414,0.53858,1.07672,0.73382,0.62854,0.69584,0.49126,1.19235,1.98534,1.52076,0.000750274,0.000750274,0.000750274
169,7694,0.64142,0.53389,1.07583,0.7341,0.62867,0.69593,0.49103,1.19295,1.98663,1.5212,0.000712282,0.000712282,0.000712282
