epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2058.33,0.90346,1.26029,1.33293,0.69107,0.53865,0.6152,0.41032,1.26465,2.26792,1.63108,0.00900844,0.00900844,0.00900844
43,2106.94,0.905,1.25177,1.33258,0.69434,0.54572,0.6196,0.41262,1.2621,2.23998,1.62802,0.00896127,0.00896127,0.00896127
44,2154.05,0.89605,1.24087,1.3269,0.69413,0.54323,0.62584,0.41792,1.25793,2.20532,1.62182,0.00891313,0.00891313,0.00891313
45,2201.41,0.89855,1.24507,1.32926,0.70537,0.54111,0.62546,0.4177,1.25982,2.22954,1.62161,0.00886404,0.00886404,0.00886404
46,2248.55,0.89537,1.24177,1.3251,0.68814,0.55355,0.62957,0.42265,1.24908,2.20393,1.61113,0.00881401,0.00881401,0.00881401
47,2296.61,0.89233,1.22677,1.32104,0.7016,0.54624,0.63188,0.42576,1.24374,2.21126,1.60651,0.00876305,0.00876305,0.00876305
48,2343.52,0.89054,1.22105,1.3181,0.69674,0.56085,0.63469,0.42893,1.24166,2.20379,1.60534,0.00871117,0.00871117,0.00871117
49,2389.84,0.88778,1.21905,1.31668,0.70103,0.5633,0.6401,0.43458,1.23819,2.19008,1.60123,0.00865839,0.00865839,0.00865839
50,2436.96,0.88357,1.20495,1.31493,0.71119,0.55621,0.64066,0.43457,1.23628,2.18537,1.59839,0.00860473,0.00860473,0.00860473
51,2484.9,0.8832,1.20421,1.31454,0.70482,0.56336,0.64362,0.43616,1.23133,2.16323,1.59395,0.00855018,0.00855018,0.00855018
52,2532.05,0.875,1.19531,1.30513,0.71329,0.56012,0.64562,0.4377,1.23138,2.14691,1.59347,0.00849477,0.00849477,0.00849477
53,2579.29,0.87646,1.1899,1.3067,0.7269,0.55598,0.64773,0.44001,1.23105,2.15125,1.59376,0.00843851,0.00843851,0.00843851
54,2627.66,0.88332,1.18652,1.30846,0.72011,0.56156,0.64754,0.44048,1.2276,2.15539,1.59206,0.00838141,0.00838141,0.00838141
55,2674.33,0.87457,1.18828,1.30337,0.71162,0.56331,0.64881,0.44312,1.22494,2.14465,1.58858,0.00832349,0.00832349,0.00832349
56,2720.36,0.86938,1.17758,1.29896,0.72211,0.55889,0.64971,0.44307,1.22235,2.14171,1.5855,0.00826477,0.00826477,0.00826477
57,2768.04,0.86883,1.1759,1.30061,0.7186,0.56169,0.65191,0.44407,1.22326,2.15449,1.58547,0.00820525,0.00820525,0.00820525
58,2814.94,0.86495,1.1575,1.29396,0.70954,0.56968,0.65321,0.44523,1.22089,2.13942,1.58323,0.00814495,0.00814495,0.00814495
59,2862.44,0.86286,1.15236,1.29042,0.72892,0.55761,0.65463,0.44684,1.21858,2.1389,1.58018,0.00808389,0.00808389,0.00808389
60,2909.59,0.85867,1.15414,1.28774,0.74203,0.55225,0.6559,0.44882,1.21607,2.12644,1.5774,0.00802208,0.00802208,0.00802208
61,2959.07,0.86131,1.14748,1.29175,0.72332,0.56412,0.65646,0.44957,1.21516,2.13337,1.57625,0.00795954,0.00795954,0.00795954
62,3005.99,0.85457,1.14041,1.2883,0.71881,0.56713,0.65779,0.45095,1.21489,2.12696,1.57587,0.00789628,0.00789628,0.00789628
63,3053.21,0.85744,1.13933,1.28546,0.72592,0.56518,0.65923,0.45138,1.21431,2.13683,1.57501,0.00783231,0.00783231,0.00783231
64,3101.36,0.85548,1.13869,1.28572,0.72356,0.56675,0.6593,0.45135,1.21462,2.14147,1.57486,0.00776766,0.00776766,0.00776766
65,3148.14,0.85262,1.13197,1.28309,0.7094,0.57854,0.66042,0.4527,1.21328,2.13712,1.57361,0.00770234,0.00770234,0.00770234
66,3194.38,0.85391,1.13183,1.28422,0.71142,0.5814,0.66182,0.45337,1.21205,2.13599,1.57163,0.00763637,0.00763637,0.00763637
67,3241.47,0.84994,1.12249,1.27825,0.70801,0.58802,0.66377,0.45506,1.21035,2.13121,1.56906,0.00756976,0.00756976,0.00756976
68,3287.23,0.84921,1.11535,1.27508,0.71474,0.58538,0.66474,0.45674,1.20912,2.12495,1.56754,0.00750252,0.00750252,0.00750252
69,3334.43,0.84135,1.10222,1.27087,0.72001,0.58222,0.66638,0.45773,1.20796,2.11821,1.56532,0.00743468,0.00743468,0.00743468
70,3379.73,0.8453,1.10646,1.27186,0.71853,0.58536,0.66745,0.45886,1.20764,2.11794,1.5642,0.00736625,0.00736625,0.00736625
71,3426.7,0.83995,1.09742,1.26721,0.71551,0.58774,0.6679,0.45951,1.20709,2.11604,1.56284,0.00729725,0.00729725,0.00729725
72,3474.54,0.84246,1.10262,1.26883,0.72468,0.58319,0.6696,0.45981,1.20621,2.1116,1.56099,0.0072277,0.0072277,0.0072277
73,3521.9,0.83942,1.09391,1.26406,0.71684,0.59027,0.67003,0.46071,1.20535,2.11005,1.55919,0.00715761,0.00715761,0.00715761
74,3568.77,0.83504,1.08772,1.26259,0.72329,0.58487,0.67102,0.46121,1.20466,2.10828,1.5581,0.007087,0.007087,0.007087
75,3617.84,0.8341,1.08923,1.26207,0.72274,0.58638,0.67082,0.462,1.20381,2.11008,1.557,0.00701588,0.00701588,0.00701588
76,3664.63,0.8323,1.07411,1.25967,0.7244,0.5879,0.67184,0.46281,1.20309,2.11111,1.5562,0.00694428,0.00694428,0.00694428
77,3712.24,0.82836,1.06931,1.25831,0.72323,0.58777,0.67214,0.4634,1.20202,2.10865,1.55463,0.00687222,0.00687222,0.00687222
78,3759.22,0.82777,1.06375,1.25447,0.72265,0.58852,0.6725,0.46396,1.20116,2.10662,1.55355,0.0067997,0.0067997,0.0067997
79,3806.35,0.82435,1.06511,1.2545,0.72104,0.58925,0.67311,0.46494,1.20026,2.10366,1.55236,0.00672675,0.00672675,0.00672675
80,3854.03,0.82379,1.06555,1.25478,0.72163,0.59081,0.67329,0.46521,1.19963,2.10242,1.55157,0.00665339,0.00665339,0.00665339
81,3901.4,0.82161,1.0549,1.24942,0.7285,0.58802,0.67438,0.46566,1.19896,2.10122,1.55073,0.00657963,0.00657963,0.00657963
82,3949.14,0.82387,1.05827,1.25388,0.72342,0.59248,0.67481,0.4662,1.19836,2.09976,1.54992,0.0065055,0.0065055,0.0065055
83,3996.43,0.81698,1.04419,1.24833,0.72413,0.59232,0.67543,0.46695,1.19766,2.09829,1.5492,0.00643101,0.00643101,0.00643101
84,4043.66,0.81766,1.04276,1.24645,0.71913,0.59481,0.67555,0.4671,1.19685,2.09505,1.54797,0.00635617,0.00635617,0.00635617
85,4090.72,0.81373,1.03612,1.24298,0.72317,0.59273,0.67622,0.46713,1.1962,2.09423,1.54733,0.00628101,0.00628101,0.00628101
86,4137.81,0.80927,1.03446,1.24415,0.72246,0.59442,0.6769,0.46754,1.19565,2.09411,1.54686,0.00620555,0.00620555,0.00620555
87,4184.52,0.81144,1.0347,1.24169,0.72373,0.59409,0.67734,0.46789,1.19486,2.09297,1.54577,0.00612981,0.00612981,0.00612981
88,4231.43,0.80897,1.02875,1.24178,0.72367,0.59554,0.67783,0.46818,1.19476,2.09261,1.54554,0.0060538,0.0060538,0.0060538
89,4279.98,0.80341,1.0221,1.2357,0.72384,0.59549,0.67824,0.46855,1.19437,2.09058,1.54492,0.00597754,0.00597754,0.00597754
90,4326.95,0.80955,1.02129,1.24144,0.72272,0.59553,0.67865,0.4688,1.19405,2.08974,1.54449,0.00590105,0.00590105,0.00590105
91,4375.87,0.80271,1.01213,1.23451,0.72543,0.59536,0.67932,0.46908,1.19355,2.08637,1.54369,0.00582435,0.00582435,0.00582435
92,4421.41,0.80112,1.01294,1.23402,0.72531,0.59583,0.68006,0.46963,1.19318,2.08401,1.54312,0.00574746,0.00574746,0.00574746
93,4466.87,0.80503,1.00898,1.23389,0.72051,0.59951,0.68038,0.47007,1.19258,2.08333,1.54227,0.0056704,0.0056704,0.0056704
94,4513.36,0.80234,1.00946,1.23074,0.71978,0.59963,0.68058,0.47062,1.19199,2.08253,1.54133,0.00559318,0.00559318,0.00559318
95,4560.13,0.79669,1.00381,1.23088,0.72057,0.59952,0.6813,0.47123,1.19156,2.08264,1.54056,0.00551584,0.00551584,0.00551584
96,4607.93,0.79505,0.99389,1.22545,0.72256,0.59925,0.6815,0.47171,1.19096,2.08438,1.53968,0.00543837,0.00543837,0.00543837
97,4655.26,0.79503,0.99037,1.22638,0.72516,0.59705,0.68137,0.47211,1.1905,2.08507,1.53902,0.00536081,0.00536081,0.00536081
98,4705.31,0.79142,0.99001,1.22481,0.72638,0.59708,0.68144,0.47225,1.1903,2.08473,1.53868,0.00528318,0.00528318,0.00528318
99,4751.59,0.79538,0.99018,1.22747,0.72726,0.59659,0.68182,0.47243,1.19016,2.08441,1.53828,0.00520548,0.00520548,0.00520548
100,4796.41,0.7873,0.98009,1.21975,0.72448,0.59899,0.68264,0.47296,1.18964,2.08391,1.53737,0.00512775,0.00512775,0.00512775
101,4855.68,0.7854,0.87726,1.21533,0.72443,0.59953,0.68308,0.47336,1.18954,2.0831,1.53719,0.00505,0.00505,0.00505
102,4901.71,0.78094,0.86785,1.21135,0.72361,0.60142,0.68337,0.4739,1.1886,2.08268,1.53608,0.00497225,0.00497225,0.00497225
103,4949.49,0.77531,0.85477,1.21093,0.72578,0.59987,0.68383,0.47444,1.18777,2.08266,1.53543,0.00489452,0.00489452,0.00489452
104,4995.69,0.77036,0.85045,1.20462,0.72464,0.5999,0.68433,0.47515,1.187,2.08181,1.53464,0.00481682,0.00481682,0.00481682
105,5042.25,0.76562,0.83767,1.20061,0.725,0.60089,0.68441,0.4754,1.18624,2.08145,1.53393,0.00473919,0.00473919,0.00473919
106,5086.87,0.76705,0.83875,1.20313,0.72322,0.60197,0.6845,0.47591,1.18533,2.08128,1.53315,0.00466163,0.00466163,0.00466163
107,5134.2,0.7635,0.8219,1.19871,0.72373,0.60138,0.68493,0.47636,1.18438,2.08222,1.53229,0.00458416,0.00458416,0.00458416
108,5179.6,0.75867,0.8222,1.19492,0.72322,0.6042,0.68512,0.47641,1.18378,2.08262,1.53168,0.00450682,0.00450682,0.00450682
