epoch,align_clean_topk,align_adv_topk,L_entangle_bg,L_anchor,L_collapse_aux,alsi_score,cos_t_conf,cos_t_clean,M_conf_sum,rlcp_conf_mass,rlcp_trim_keep_ratio,rlcp_core_exclusion_ratio,rlcp_adaptive_inner_mean,rlcp_adaptive_outer_mean,rlcp_adaptive_inner_min,rlcp_adaptive_outer_max,confounder_purity_ratio,overlap_ratio,preserve_loss,L_margin,margin_clean_mean,margin_adv_mean,gate_positive_ratio,pag_positive_ratio,pag_threshold,pag_mean_target_score,pag_fallback_count,perturbed_area_ratio_mean,L_tv,L_budget,L_total,L_tsvc,L_sem,sld_score,mean_abs_delta,max_abs_delta,saturation_ratio,support_prebaked_ratio,support_fallback_ratio,support_empty_ratio,grad_norm_fourier,grad_norm_suppress,freq_mode,freq_active_num_bases,freq_candidate_num_bases,freq_score_top_mean
11,0.022462657011747166,0.019962217971032335,3.4348345009360726,0.7822060946404464,0.16924084017048358,1293100.0371936902,0.5767692348032488,0.9029892252681553,2801.308718543668,260448.56430446194,0.8226088568346602,0.12470834247497062,13.67038628029129,32.22711119612693,8.017373835757576,36.0,0.875269309069343,0.944685849361149,0.01426042929619277,0.01701365139114938,0.4129031226821146,0.35708478894915796,0.011904762126505375,0.5341485519730832,0.7760071965438239,0.752966061107283,4.73753280839895,0.1602200560682402,0.04196105691851202,0.693658443886464,61.00695534453305,0.16924084017048358,0.7822060946404464,1293100.0371936902,0.007796373838568571,0.0627450942993164,0.1117794382095024,0.0,1.0,0.0,5.4548773765563965,-1.0,fixed_topk,16,64,0.6087138652801514
12,0.02236985585290518,0.019823933919779272,3.4339888246040644,0.7960730636995921,0.1688735186075914,1284706.4041577296,0.5765933947000493,0.902685250301478,2807.2972584588433,260304.77427821522,0.8226085838683324,0.12443771841066716,13.665183040960853,32.21873967260233,8.053238658095404,36.0,0.8755333970717522,0.9413433807220833,0.014091169698105201,0.01674670012241683,0.41571044047751765,0.3605403308206656,0.011904762126505375,0.5347353293998482,0.7730272313889798,0.7502892693217278,4.744094488188976,0.16065918771535392,0.043277728021770635,0.6977777765804701,61.06127739453253,0.1688735186075914,0.7960730636995921,1284706.4041577296,0.007850572197964497,0.0627450942993164,0.1131433311194729,0.0,1.0,0.0,4.444240093231201,-1.0,fixed_topk,16,64,0.6087138652801514
13,0.022479491652383072,0.019914713249422043,3.412212354930367,0.800901679307457,0.1677648210775821,1291211.4660007677,0.5782321582980983,0.9019742163382181,2800.2784650507247,260469.18372703413,0.8224990050310851,0.1244950789340933,13.650980507208168,32.196990389046235,8.039059975943308,36.0,0.8754837782855694,0.943892594175579,0.01420985037959584,0.01688083459760962,0.4148057728927592,0.3592170548094852,0.011904762126505375,0.5349673484423118,0.7757982021609785,0.7530972689157471,4.702099737532809,0.1603795204732049,0.04428081480380431,0.7084849412672789,60.723572688465666,0.1677648210775821,0.800901679307457,1291211.4660007677,0.007859866161710947,0.0627450942993164,0.11381883940749907,0.0,1.0,0.0,3.608535051345825,-1.0,fixed_topk,16,64,0.6087138652801514
14,0.02231239989458576,0.019811114207707013,3.4302445521817746,0.8012209712989687,0.16561760669305256,1306284.8004769452,0.5769354978206378,0.9026651089507444,2809.377838081366,260108.7034120735,0.8226342122750847,0.12491031219774822,13.677770753952254,32.23609636712046,8.06375818556361,36.0,0.8750686294535268,0.9442242640168255,0.014169131228431395,0.016887354660341383,0.41257178853815935,0.3569043434159024,0.011904762126505375,0.533991848672485,0.7715689294734264,0.7492550614073776,4.732283464566929,0.1612326003747975,0.04548174537855183,0.7121324897438209,61.0175045844451,0.16561760669305256,0.8012209712989687,1306284.8004769452,0.007928547362022082,0.0627450942993164,0.11530636003597827,0.0,1.0,0.0,6.521487712860107,-1.0,fixed_topk,16,64,0.6087138652801514
15,0.022400711232238985,0.0198685146551677,3.4183054608622876,0.8020698078113591,0.1674998001515709,1276884.662906371,0.577186295399255,0.9015281609767182,2802.0490036611477,260378.24934383202,0.8225627223050921,0.12544543540220968,13.673778708705724,32.23289881038096,8.064515107868717,36.0,0.8745167934603416,0.9434655729218548,0.01434685203938542,0.017110157702845373,0.4124817827476917,0.35618952163091794,0.011904762126505375,0.5341844198364923,0.7758701960772793,0.7528539885815492,4.696850393700787,0.1607435522234346,0.046354412147653075,0.7168485185918533,60.8294575808868,0.1674998001515709,0.8020698078113591,1276884.662906371,0.007921900602639347,0.0627450942993164,0.11561723818068742,0.0,1.0,0.0,6.4544453620910645,-1.0,fixed_topk,16,64,0.6087138652801514
16,0.02235653484973499,0.019830920176795656,3.4314690599917115,0.7958888107632088,0.16907853105171458,1368143.6968942906,0.5763728034504125,0.9021731979577875,2803.4984199210207,260410.3254593176,0.822676654393383,0.12493102317888183,13.661623733309522,32.214838278078815,8.059395888666536,36.0,0.8750540613809845,0.942478238340444,0.014241736968905907,0.01693231075000827,0.4128832291625929,0.3570140507512205,0.011904762126505375,0.5345327796798895,0.7757082879330134,0.752767490392274,4.702099737532809,0.16080558894500332,0.04642470154588617,0.7057727448583588,61.01943051596013,0.16907853105171458,0.7958888107632088,1368143.6968942906,0.007941855632228254,0.0627450942993164,0.11614673776341862,0.0,1.0,0.0,4.882180213928223,-1.0,fixed_topk,16,64,0.6087138652801514
17,0.022489815354567226,0.019955554972170532,3.4124083368797002,0.79809550143133,0.1680245824999071,1229802.45684804,0.5778179324817887,0.9013099024562802,2800.751076151798,260555.73228346457,0.8226853334528255,0.12532770435193835,13.654185706975849,32.203211811833704,8.047688540910247,36.0,0.8746442570597266,0.9437305482192688,0.014334254059696135,0.017045938720649505,0.4141806648785048,0.357988831623802,0.011904762126505375,0.5348527946345566,0.7765896269799722,0.7536528810090998,4.727034120734908,0.16088591160110916,0.04837849035643999,0.7120928864466549,60.717041606352396,0.1680245824999071,0.79809550143133,1229802.45684804,0.007963456287417865,0.0627450942993164,0.1170676557391178,0.0,1.0,0.0,3.031196117401123,-1.0,fixed_topk,16,64,0.6087138652801514
18,0.022447906650866815,0.019924244100931944,3.414675857138446,0.793312674197625,0.16895837094292554,1222882.310116922,0.5780415401736164,0.9020912575674812,2801.008540529798,260461.12598425196,0.822522428431015,0.12508854248031934,13.661080330375489,32.21016514340112,8.042401485987579,36.0,0.8748872980970985,0.9443743229184894,0.01424291417408451,0.01690974447334166,0.4160211931650094,0.36040587877742264,0.011904762126505375,0.5345083740773693,0.7763142278574906,0.7530802693581912,4.691601049868766,0.1617167202897585,0.05166413205776002,0.7289500428935675,60.73615485163811,0.16895837094292554,0.793312674197625,1222882.310116922,0.008022920738201676,0.0627450942993164,0.11884235436209231,0.0,1.0,0.0,4.682997703552246,-1.0,fixed_topk,16,64,0.6087138652801514
19,0.022349536921242325,0.01982654456789862,3.4254798463636185,0.7931403431679633,0.17015071240622853,1258017.0128001987,0.5769538357723519,0.9021797140543651,2806.8577302947774,260129.54855643044,0.8227331938966786,0.12545190815285892,13.66364425943772,32.21747970795854,8.039986316637561,36.0,0.8745196728344823,0.9428508712212463,0.014282606986994193,0.017002723173188225,0.41280504327824735,0.3565573136168202,0.011904762126505375,0.5347803123598804,0.7739129543133703,0.7510286212955358,4.741469816272966,0.1626319864525257,0.05289142498174521,0.7166914239017357,60.919980897678165,0.17015071240622853,0.7931403431679633,1258017.0128001987,0.00807284673289677,0.0627450942993164,0.11992993558759452,0.0,1.0,0.0,4.769087791442871,-1.0,fixed_topk,16,64,0.6087138652801514
20,0.022410524829982577,0.019865601202546376,3.417140564580602,0.8027775584869185,0.16903158533447996,1263868.6905165012,0.5777126748965481,0.9019283876279313,2800.1585258290297,260102.01049868765,0.8225341161561447,0.12518738365157672,13.666472457240875,32.220800224508366,8.029334607446264,36.0,0.8747986277287536,0.9450193222041422,0.014228999892156816,0.01688193297838631,0.41393927105377354,0.3586582260846779,0.011904762126505375,0.5343049120647084,0.7750558010706062,0.7524246756967752,4.711286089238845,0.16328671820989743,0.055319266980440596,0.724576547389894,60.83127347690853,0.16903158533447996,0.8027775584869185,1263868.6905165012,0.00809430542617078,0.0627450942993164,0.1207385847535659,0.0,1.0,0.0,6.321181774139404,-1.0,fixed_topk,16,64,0.6087138652801514
21,0.022445137578910927,0.019937378155150672,3.41157482427562,0.8021293912972678,0.16609524779041296,1327341.8388036485,0.5781960917615568,0.9018829950014957,2802.3469345346416,260373.24934383202,0.8226167113240725,0.1246247850360396,13.651537165811204,32.196880057157486,8.070787566626795,36.0,0.8753528883920694,0.9447289781011211,0.014422425763740197,0.01718200242345153,0.413216863423977,0.35687267303153913,0.011904762126505375,0.5350940712278998,0.7750055839918586,0.7518629513014136,4.724409448818897,0.163339393951605,0.056268885003261056,0.7130693774523698,60.733077392177634,0.16609524779041296,0.8021293912972678,1327341.8388036485,0.008102750318281332,0.0627450942993164,0.12117813802336458,0.0,1.0,0.0,3.689833879470825,-1.0,fixed_topk,16,64,0.6087138652801514
22,0.022337626921272107,0.01979569520243979,3.4005672080623195,0.8008435517549515,0.16789833390767492,1307216.0400043414,0.5790077564766922,0.9012782759345215,2804.3273046164804,260204.6692913386,0.8223532307648606,0.125056431891743,13.663445638685493,32.216247528259885,8.026505042626827,36.0,0.8749245164218286,0.945666945691363,0.014196690571007961,0.016821074804782763,0.41276882414820937,0.35731571337838813,0.011904762126505375,0.534539931127641,0.7740297648428188,0.7507200037241802,4.746719160104987,0.1647308888476039,0.059187140726433024,0.7295722039978648,60.55231475830078,0.16789833390767492,0.8008435517549515,1307216.0400043414,0.008139982685114299,0.0627450942993164,0.12207490888245776,0.0,1.0,0.0,6.941232681274414,-1.0,fixed_topk,16,64,0.6087138652801514
23,0.02251324716349208,0.019996141296813846,3.4060523253413324,0.8203702966372172,0.16739551286919535,1311909.6835364643,0.5780174118548971,0.9009414261954977,2798.9568900628165,260546.8215223097,0.8225105470064327,0.12446664347892146,13.65156160250789,32.19541228947233,8.035016583436887,36.0,0.8755118556124738,0.9453099770760979,0.014392806535459605,0.017075703494359856,0.41573469172625405,0.3600116313051364,0.011904762126505375,0.5350145096118627,0.7765427553014203,0.754103325720624,4.671916010498688,0.1643169657217236,0.05933335617067307,0.7244447450938187,60.743266468598776,0.16739551286919535,0.8203702966372172,1311909.6835364643,0.008111178036534723,0.0627450942993164,0.12169701739011474,0.0,1.0,0.0,5.743966102600098,-1.0,fixed_topk,16,64,0.6087138652801514
24,0.022441113823560357,0.01990432990164914,3.4014877781780375,0.8049787923576325,0.16774900179366115,1313016.6814646637,0.5781399854420574,0.9007230331708963,2800.9226099316343,260353.99212598425,0.8224406163627812,0.12476891406391345,13.662850696025219,32.21606831032432,8.035182263965048,36.0,0.8752198677122026,0.944797199040101,0.014479243004049255,0.017242744785160306,0.41453655199037764,0.3577978682369385,0.011904762126505375,0.5349448617595912,0.7755434214877898,0.7520733329920253,4.7506561679790025,0.16460517876026198,0.059552651416911226,0.7147790903807312,60.59562896368072,0.16774900179366115,0.8049787923576325,1313016.6814646637,0.008125134757194384,0.0627450942993164,0.12192611322002461,0.0,1.0,0.0,4.889304161071777,-1.0,fixed_topk,16,64,0.6087138652801514
25,0.022456942900423733,0.019896026523514916,3.409636562577696,0.8026694813816566,0.16863344510005215,1302974.2649116793,0.5778975426081701,0.9010468322304598,2801.827830103544,260420.18372703413,0.8225737722996347,0.12448779952659673,13.676420399874331,32.23294540325114,8.036030866721335,36.0,0.8754827010228224,0.9448683988919011,0.014528381885726034,0.017328018185967065,0.4154930641566675,0.35867464522833586,0.011904762126505375,0.5339242398322621,0.7760441493738807,0.7530127775553398,4.650918635170604,0.16451930303586124,0.0595642424181221,0.7133439069032044,60.72436712670514,0.16863344510005215,0.8026694813816566,1302974.2649116793,0.008124910565728708,0.0627450942993164,0.12186911788199517,0.0,1.0,0.0,5.278621196746826,-1.0,fixed_topk,16,64,0.6087138652801514
26,0.022453286479718573,0.019922823443510165,3.406197492219019,0.8156747026784527,0.1683042292871813,1362370.187041291,0.5781558465887244,0.9010017503799308,2805.3460032011694,260239.09973753282,0.8226152641514569,0.12499748324965004,13.652974278675808,32.1992501527496,8.005802371632743,36.0,0.8749662951853844,0.9440187017460309,0.014505904549219477,0.017290637132495835,0.4128724038796475,0.35646761468858545,0.011904762126505375,0.5349617245458406,0.7741767553767448,0.7516917258480409,4.696850393700787,0.16497584981868274,0.05989746087942067,0.7166720010789986,60.735339307409575,0.1683042292871813,0.8156747026784527,1362370.187041291,0.008137738263708713,0.0627450942993164,0.12206557642404489,0.0,1.0,0.0,2.697118043899536,-1.0,fixed_topk,16,64,0.6087138652801514
27,0.02246329533070658,0.01992014821391465,3.401574439889803,0.8054264029023528,0.1668382484338728,1331861.9663221228,0.5785113982784574,0.9010666339390119,2799.180600757883,260147.28346456692,0.8225909587644424,0.12489993949910556,13.651883307775996,32.20020782044563,8.03368686663567,36.0,0.8751023524918351,0.9442404367610453,0.014440323408262857,0.017189753954231574,0.4131019520438875,0.35662893006416757,0.011904762126505375,0.5348748263237686,0.7758806113249361,0.7527215677320813,4.702099737532809,0.16499195183355977,0.059952332611315516,0.7174277587199774,60.60406936685557,0.1668382484338728,0.8054264029023528,1331861.9663221228,0.008135553092507552,0.0627450942993164,0.1220752694045152,0.0,1.0,0.0,7.851628303527832,-1.0,fixed_topk,16,64,0.6087138652801514
28,0.02231592480142129,0.01979107664118269,3.393320658075528,0.8141630695169679,0.16845275080344807,1273583.2489891928,0.5791506455104702,0.900673683416603,2808.1840540768276,260295.0498687664,0.8224882833131658,0.12522425154884212,13.671771032585355,32.22904066099252,8.023278829436387,36.0,0.8747607833502963,0.9448737789893775,0.014339448959906426,0.017042695915600252,0.4113973660731879,0.35554149066369367,0.011904762126505375,0.5339137696084822,0.7736964659938066,0.7507717464929466,4.6745406824146984,0.16539326454867215,0.060543416737727916,0.7268720985710464,60.51508739801842,0.16845275080344807,0.8141630695169679,1273583.2489891928,0.008148132870462663,0.0627450942993164,0.12227164859103719,0.0,1.0,0.0,4.969048023223877,-1.0,fixed_topk,16,64,0.6087138652801514
29,0.022464130780222066,0.01988050288073425,3.3964332295215036,0.8169579127329228,0.16745701344229105,1310176.8807720568,0.5783826705925521,0.9003031959631728,2801.615667308099,260500.92125984252,0.8225108307386222,0.12441295057777627,13.650362175370185,32.19726239294542,8.043315065212994,36.0,0.8755774705734983,0.9445827286141466,0.014523223118876105,0.017312540158628195,0.41581880181949593,0.35909127367763066,0.011904762126505375,0.5349507974484796,0.7762409722431304,0.7526025696262495,4.71259842519685,0.16480997189136315,0.060063796469897734,0.725277495665813,60.57867248415008,0.16745701344229105,0.8169579127329228,1310176.8807720568,0.008118412556405377,0.0627450942993164,0.12176995850571497,0.0,1.0,0.0,8.885539054870605,-1.0,fixed_topk,16,64,0.6087138652801514
30,0.022338600246250395,0.019843230993191168,3.402243606687531,0.8045439446379193,0.16687854062619173,1297215.5373295124,0.5784654761875603,0.9009610043110183,2806.792018059357,259574.3412073491,0.8224618241751499,0.12551147092984408,13.651007690431472,32.19560203623414,8.022932787466782,36.0,0.8744542778222902,0.9448798826335859,0.014285061578694096,0.016970539823252546,0.41073261580755077,0.3544766504581519,0.011904762126505375,0.5347606128750203,0.7712361167020366,0.74817965572395,4.727034120734908,0.16577425309679328,0.0603687947180875,0.7214236429982924,60.61025193982863,0.16687854062619173,0.8045439446379193,1297215.5373295124,0.008178634560493425,0.0627450942993164,0.12272248490471539,0.0,1.0,0.0,4.303712844848633,-1.0,fixed_topk,16,64,0.6087138652801514
31,0.022471473635396776,0.019934968535820136,3.3986109711053802,0.8216346125277322,0.16631219847973563,1395066.211741668,0.5782267505128655,0.9002931629109574,2801.6841137102597,260215.78477690287,0.8225061071930699,0.12498651030963714,13.659467265588125,32.2120676488938,8.046387192060795,36.0,0.8749755822727266,0.9431379948594867,0.014726742261194494,0.017637401316596045,0.412228588278838,0.35428437844818345,0.011904762126505375,0.5346622889571084,0.7755464594573604,0.7513094663028425,4.748031496062992,0.16454412610199196,0.058852293315952216,0.7075537347731002,60.63595299708249,0.16631219847973563,0.8216346125277322,1395066.211741668,0.008119977111109285,0.0627450942993164,0.12163522731991891,0.0,1.0,0.0,7.16264009475708,-1.0,fixed_topk,16,64,0.6087138652801514
32,0.02240317208225548,0.019879156664341414,3.405075857958456,0.812212199324698,0.16753227326266096,1335005.037114607,0.5775318256513341,0.900324397976734,2803.1567039189376,260381.5249343832,0.8226267549361672,0.12518641709147593,13.658343753880496,32.21053668128065,8.06350065629543,36.0,0.8747795704480353,0.9422185227301169,0.014547982648518571,0.017344030564292786,0.41421749028242794,0.3569008768621705,0.011904762126505375,0.5348648463968416,0.7744180984249642,0.7513545382967007,4.699475065616798,0.16499372532596113,0.05989651412280213,0.7221807693559041,60.697814500863785,0.16753227326266096,0.812212199324698,1335005.037114607,0.008126374226542596,0.0627450942993164,0.12182511984715312,0.0,1.0,0.0,4.328209400177002,-1.0,fixed_topk,16,64,0.6087138652801514
33,0.02243472945086873,0.01983853888739477,3.400166194269976,0.8199596995991358,0.16741280744629583,1252992.4522313462,0.5779582584180647,0.900347398478319,2805.723701270128,260067.99212598425,0.8224332530902126,0.12519062593602595,13.656208511103435,32.20479291623911,8.04477554081565,36.0,0.8747677939274108,0.9441736126912449,0.014437731302873747,0.01717780010265682,0.41201328892955,0.3556128345097457,0.011904762126505375,0.5346425063189075,0.7727292152834743,0.7500961990876206,4.7204724409448815,0.16546584880883924,0.060601043815570556,0.7283687331857956,60.654869860551486,0.16741280744629583,0.8199596995991358,1252992.4522313462,0.008150674336103433,0.0627450942993164,0.12227563344900376,0.0,1.0,0.0,10.845881462097168,-1.0,fixed_topk,16,64,0.6087138652801514
34,0.02235171080657386,0.019795037395372167,3.3960673139477024,0.8245952035498432,0.16839868053207246,1292726.3844135203,0.5782576646991499,0.9001993902112336,2808.811425036332,260510.58792650918,0.8223614942996208,0.12475861298720851,13.652369818408731,32.200881553963576,8.04493218682721,36.0,0.8752066310152137,0.9433274707151487,0.014254981891454988,0.016875216576516423,0.4107459521708213,0.35492226059042564,0.011904762126505375,0.5349011992360307,0.7740057374978248,0.7512536878821271,4.725721784776903,0.1648091710810586,0.05942822191522034,0.7167818136415457,60.612142497786074,0.16839868053207246,0.8245952035498432,1292726.3844135203,0.00813295385553416,0.0627450942993164,0.12187261772867576,0.0,1.0,0.0,4.179831027984619,-1.0,fixed_topk,16,64,0.6087138652801514
35,0.022448510468724793,0.019887544377279173,3.389163038549148,0.8093978726644842,0.16889047612903,1287163.0558118464,0.579091956654819,0.9001409954416674,2801.5091866320527,260269.61417322836,0.8224888776126708,0.12474325735690514,13.641082719372449,32.1817984564002,8.038368992810685,36.0,0.8752456356409591,0.9438815482660782,0.014419634918758055,0.017138204935160797,0.41436561936233923,0.35804867022854137,0.011904762126505375,0.5353377689932778,0.7751955160447549,0.7518405287990951,4.708661417322834,0.16507467244240867,0.06005941439918646,0.7235377984722768,60.42399159629201,0.16889047612903,0.8093978726644842,1287163.0558118464,0.008125922101821134,0.0627450942993164,0.12178295719733076,0.0,1.0,0.0,3.427644968032837,-1.0,fixed_topk,16,64,0.6087138652801514
