epoch,align_clean_topk,align_adv_topk,L_entangle_bg,L_anchor,L_collapse_aux,alsi_score,cos_t_conf,cos_t_clean,M_conf_sum,rlcp_conf_mass,rlcp_trim_keep_ratio,rlcp_core_exclusion_ratio,rlcp_adaptive_inner_mean,rlcp_adaptive_outer_mean,rlcp_adaptive_inner_min,rlcp_adaptive_outer_max,confounder_purity_ratio,overlap_ratio,preserve_loss,L_margin,margin_clean_mean,margin_adv_mean,gate_positive_ratio,pag_positive_ratio,pag_threshold,pag_mean_target_score,pag_fallback_count,perturbed_area_ratio_mean,L_tv,L_budget,L_total,L_tsvc,L_sem,sld_score,mean_abs_delta,max_abs_delta,saturation_ratio,support_prebaked_ratio,support_fallback_ratio,support_empty_ratio,raw_instance_area_ratio,final_support_area_ratio,ring_added_area_ratio,pixel_support_area_ratio,ring_area_ratio,ring_safe_area_ratio,topology_context_overlap_ratio,raw_core_delta_abs_mean,raw_ring_delta_abs_mean,raw_ring_to_core_ratio,eff_core_delta_abs_mean,eff_ring_delta_abs_mean,eff_ring_to_core_ratio,core_delta_abs_mean,ring_delta_abs_mean,effective_ring_to_core_ratio,core_grad_abs_mean,ring_grad_abs_mean,ring_grad_to_core_ratio,grad_snr_M_AL,cos_t_conf_clean,cos_t_conf_adv,cos_t_conf_drift,target_feature_norm_clean,target_feature_norm_adv,context_feature_norm_clean,context_feature_norm_adv,target_logit_clean_mean,target_logit_adv_mean,target_prob_clean_mean,target_prob_adv_mean,frozen_assignment_guidance_enabled,freeze_assignment_epoch,ring_weight,topology_ring_weight,diag_p3_topology_sum,diag_p3_assign_sum,diag_p3_M_AL_sum,diag_p3_overlap_ratio,diag_p3_M_AL_density,diag_p3_pag_units,diag_p4_topology_sum,diag_p4_assign_sum,diag_p4_M_AL_sum,diag_p4_overlap_ratio,diag_p4_M_AL_density,diag_p4_pag_units,diag_p5_topology_sum,diag_p5_assign_sum,diag_p5_M_AL_sum,diag_p5_overlap_ratio,diag_p5_M_AL_density,diag_p5_pag_units,grad_norm_fourier,grad_norm_suppress,support_source,freq_mode,freq_active_num_bases,freq_candidate_num_bases,freq_score_top_mean,freq_score_max,freq_score_min,active_basis_indices
11,0.022462657011747166,0.020581197216031275,3.796364201022571,0.5245937569521544,0.17604180886911283,2226850.78180912,0.5694511677232214,0.9352087373287138,2762.65537043694,256834.72440944883,0.9235854490431166,0.12470834247497062,13.67038628029129,32.22711119612693,8.017373835757576,36.0,0.8629721244917474,0.9534298806077559,0.006855461734843262,0.004839468200802112,0.4129031226821146,0.3978054624177965,0.011904762126505375,0.5341485519730832,0.7760071965438239,0.752966061107283,4.73753280839895,0.10875668190908558,0.024894584255082793,0.6185592397304345,71.19534343809593,0.17604180886911283,0.5245937569521544,2226850.78180912,0.005327114044001761,0.0627450942993164,0.07672814936364886,1.0,0.0,0.0,0.15892865466717393,0.15892865466717393,0.0,0.10919556242665594,0.03651547184570881,0.031066392321051576,0.0,0.13578904046353873,0.0,0.0,0.048778112923287105,0.0,0.0,0.048778112923287105,0.0,0.0,nan,nan,nan,nan,0.5239187647651288,0.5728874971091175,0.04896873231494171,5.973718895269715,5.586975821777072,3.97388180821795,3.9658435012620434,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16754.191601049868,44.541994750656166,44.40157480314961,0.996625015461077,0.0028185436965543747,44.541994750656166,4197.230971128609,64.61679790026247,62.42125984251968,0.9643286277089048,0.01564888082506913,64.61679790026247,1052.3937007874015,77.0275590551181,69.40419947506561,0.8993359986532897,0.0665024182173429,77.0275590551181,7.243339538574219,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
12,0.02236985585290518,0.02048965140729849,3.7898735343001957,0.5449459469068082,0.17447988421037755,2255362.4214179227,0.5696217669915548,0.9343732519569053,2768.5106558945768,256691.88713910762,0.9236529299228309,0.12443771841066716,13.665183040960853,32.21873967260233,8.053238658095404,36.0,0.863160117878501,0.9503213427551337,0.006854631873874331,0.004806033903704632,0.41571044047751765,0.4010594942242768,0.011904762126505375,0.5347353293998482,0.7730272313889798,0.7502892693217278,4.744094488188976,0.10897721899697786,0.025783819603560163,0.6264737005934627,71.16572189331055,0.17447988421037755,0.5449459469068082,2255362.4214179227,0.005363464441634421,0.0627450942993164,0.07768646534287867,1.0,0.0,0.0,0.1589080528368963,0.1589080528368963,0.0,0.10941411935164547,0.03661260164765705,0.03113905434298703,0.0,0.14030045600847796,0.0,0.0,0.04900538593881959,0.0,0.0,0.04900538593881959,0.0,0.0,nan,nan,nan,nan,0.5237973666931599,0.5731034215282218,0.04930605584049997,5.9662878031492905,5.574360384194345,3.972528577215925,3.9640636125470277,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16792.892388451444,44.62992125984252,44.49475065616798,0.986471109171382,0.0028456969483389803,44.62992125984252,4206.543307086614,64.50918635170603,62.34514435695538,0.9657597384074849,0.01560057834169219,64.50918635170603,1054.4698162729658,77.07086614173228,69.38976377952756,0.8987331806865382,0.06659036463526587,77.07086614173228,6.776029586791992,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
13,0.022479491652383072,0.02058739290484704,3.780201916932434,0.5326205746630045,0.17479934922744597,2274035.214868287,0.570482204729334,0.9342377414879623,2761.646812859482,256857.1496062992,0.9236040766288186,0.1244950789340933,13.650980507208168,32.196990389046235,8.039059975943308,36.0,0.8631576019711508,0.9518581938743539,0.006940056784982913,0.004941893967692441,0.4148057728927592,0.3993826108224436,0.011904762126505375,0.5349673484423118,0.7757982021609785,0.7530972689157471,4.702099737532809,0.10868360620392901,0.026433233059258286,0.6428775065370745,70.9371530627954,0.17479934922744597,0.5326205746630045,2274035.214868287,0.005367734967523164,0.0627450942993164,0.07811234150267649,1.0,0.0,0.0,0.15892172549053876,0.15892172549053876,0.0,0.10911476285517059,0.03650215884616838,0.031056264503382322,0.0,0.14563242311007282,0.0,0.0,0.0492069000785523,0.0,0.0,0.0492069000785523,0.0,0.0,nan,nan,nan,nan,0.524458934495116,0.5739695596608902,0.04951062543774068,5.969822229154253,5.580622758348061,3.9704328374912734,3.962338916533677,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16744.556430446195,44.56430446194226,44.44488188976378,0.9943576625933895,0.0028254798024410057,44.56430446194226,4194.658792650918,64.52230971128608,62.29658792650918,0.9633868692429693,0.015542116186811646,64.52230971128608,1051.6404199475066,77.04199475065617,69.33858267716535,0.8978300497867028,0.06656652037725443,77.04199475065617,4.427178859710693,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
14,0.02231239989458576,0.02045410078964893,3.790947561814716,0.5513726288252302,0.17238560404990289,2269613.9660413344,0.5693815117530776,0.9343440586526669,2770.4123844336955,256494.91338582677,0.9237556184266388,0.12491031219774822,13.677770753952254,32.23609636712046,8.06375818556361,36.0,0.8627220781452399,0.9516427515379577,0.006879356261978312,0.0048288994908667095,0.41257178853815935,0.39746299149404984,0.011904762126505375,0.533991848672485,0.7715689294734264,0.7492550614073776,4.732283464566929,0.10921434187904744,0.027346312535286264,0.6518069748177616,71.20813692147964,0.17238560404990289,0.5513726288252302,2269613.9660413344,0.005414364352245422,0.0627450942993164,0.07915763146295322,1.0,0.0,0.0,0.1589258284897356,0.1589258284897356,0.0,0.10964617690467458,0.036685398044040196,0.0312116336214339,0.0,0.15005789471479178,0.0,0.0,0.04938669826065037,0.0,0.0,0.04938669826065037,0.0,0.0,nan,nan,nan,nan,0.5234381031874024,0.5728867599546698,0.04944865647799435,5.968247474752182,5.57579824586553,3.975027221550779,3.9660631665928996,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16825.154855643046,44.60498687664042,44.485564304461946,0.9916276995590538,0.0028685919015179286,44.60498687664042,4214.666666666667,64.48818897637796,62.26115485564304,0.9640196078768117,0.0154780373414988,64.48818897637796,1056.6089238845145,76.998687664042,69.3241469816273,0.8992809471780059,0.06617879362805039,76.998687664042,4.533346176147461,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
15,0.022400711232238985,0.020524508333850524,3.7859604346157685,0.5421276552470651,0.17411810886163723,2175694.1383330985,0.5697933370320817,0.9342026362164648,2763.3035374705673,256765.24934383202,0.923530942642261,0.12544543540220968,13.673778708705724,32.23289881038096,8.064515107868717,36.0,0.862226976868484,0.9516807316790202,0.006984315538813123,0.004994538498769228,0.4124817827476917,0.3972439170861495,0.011904762126505375,0.5341844198364923,0.7758701960772793,0.7528539885815492,4.696850393700787,0.10879755862976309,0.028011939021467848,0.6613130056326157,71.0817280366352,0.17411810886163723,0.5421276552470651,2175694.1383330985,0.005411222809925675,0.0627450942993164,0.07944234719700388,1.0,0.0,0.0,0.15891376835138193,0.15891376835138193,0.0,0.10922411162396428,0.036532731668099644,0.03107751708409292,0.0,0.1546262304616679,0.0,0.0,0.04954007159701511,0.0,0.0,0.04954007159701511,0.0,0.0,nan,nan,nan,nan,0.5240177578852556,0.5733407281358723,0.04932297211379643,5.9678338634686146,5.577735477858013,3.9693615766126453,3.9611924747991054,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16760.900262467192,44.55774278215223,44.4238845144357,0.9919013999503155,0.0028669312722271415,44.55774278215223,4198.664041994751,64.4750656167979,62.21391076115486,0.9640025997842615,0.015549513538130942,64.4750656167979,1052.5984251968505,77.08005249343832,69.46850393700787,0.8991381953024816,0.06670760634503016,77.08005249343832,3.4529364109039307,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
16,0.02235653484973499,0.020492445191080018,3.7906082371088465,0.5358069562145419,0.1758178217908529,2324738.8602416217,0.56920782231896,0.9342802190665918,2764.8398367814198,256797.12860892387,0.9235926488331291,0.12493102317888183,13.661623733309522,32.214838278078815,8.059395888666536,36.0,0.8627583932097161,0.9508165681327485,0.006865764171217527,0.004810746300007948,0.4128832291625929,0.3979664541917836,0.011904762126505375,0.5345327796798895,0.7757082879330134,0.752767490392274,4.702099737532809,0.10885568182143014,0.028060228836397565,0.6538464426994324,71.1415797155986,0.1758178217908529,0.5358069562145419,2324738.8602416217,0.005423255533950399,0.0627450942993164,0.07979098996856394,1.0,0.0,0.0,0.1589225128765235,0.1589225128765235,0.0,0.1092825627780649,0.0365537441044733,0.031092244637958958,0.0,0.15533924075479388,0.0,0.0,0.04963437916259958,0.0,0.0,0.04963437916259958,0.0,0.0,nan,nan,nan,nan,0.5235975299059875,0.5726405686795814,0.04904303963134222,5.973648385112993,5.584286593598222,3.970147770220832,3.9622430375346163,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16769.99475065617,44.526246719160106,44.37270341207349,0.9874859836255883,0.0028301249715733828,44.526246719160106,4200.958005249344,64.52887139107611,62.32808398950131,0.9654939170086014,0.015534881175888925,64.52887139107611,1053.254593175853,77.00524934383202,69.38713910761155,0.899469803764053,0.0664975460291234,77.00524934383202,5.624197959899902,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
17,0.022489815354567226,0.02059370886138457,3.7810234303862402,0.534695529034288,0.174435782424734,2195549.1916253064,0.5699838028335822,0.9338717924745478,2762.1350405368494,256941.8477690289,0.9236275212136876,0.12532770435193835,13.654185706975849,32.203211811833704,8.047688540910247,36.0,0.8622575980015075,0.9521249443412179,0.00695975795278223,0.004943343281119988,0.4141806648785048,0.3988339630715803,0.011904762126505375,0.5348527946345566,0.7765896269799722,0.7536528810090998,4.727034120734908,0.10867635676945288,0.029353631841229015,0.6642054920121441,70.96198604113161,0.174435782424734,0.534695529034288,2195549.1916253064,0.005439829570180162,0.0627450942993164,0.08049430364249104,1.0,0.0,0.0,0.1589136415495123,0.1589136415495123,0.0,0.10909694073394215,0.0364882432393671,0.031042457154885992,0.0,0.16428111216822158,0.0,0.0,0.049877938745384674,0.0,0.0,0.049877938745384674,0.0,0.0,nan,nan,nan,nan,0.52398534492636,0.5735674774174825,0.049582133157973995,5.967852350399356,5.577058913826627,3.9700580851508143,3.962153244623467,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16740.845144356954,44.57349081364829,44.44225721784777,0.9912481127446404,0.002884504348889093,44.57349081364829,4193.792650918635,64.55380577427822,62.35564304461942,0.9652272071636036,0.01590377667944699,64.55380577427822,1051.5170603674542,77.00262467191601,69.38845144356955,0.8998995131154098,0.06669561542769142,77.00262467191601,4.113052845001221,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
18,0.022447906650866815,0.02054630804885169,3.772112987172885,0.5452846458030185,0.17561560726463013,2164061.013049356,0.5707657485613673,0.9337168987889296,2762.3303404213148,256847.5564304462,0.9236200172861526,0.12508854248031934,13.661080330375489,32.21016514340112,8.042401485987579,36.0,0.8626223889726,0.9524251444413679,0.006937391097166055,0.0048943820552589685,0.4160211931650094,0.4008560186139555,0.011904762126505375,0.5345083740773693,0.7763142278574906,0.7530802693581912,4.691601049868766,0.10873866601409561,0.03148328743659918,0.6851386736071329,70.85422369689141,0.17561560726463013,0.5452846458030185,2164061.013049356,0.005475737340870531,0.0627450942993164,0.08162174049246655,1.0,0.0,0.0,0.15890867236796302,0.15890867236796302,0.0,0.10915553432906394,0.03650373511818138,0.0310581313333721,0.0,0.1758294219390771,0.0,0.0,0.050163288612529035,0.0,0.0,0.050163288612529035,0.0,0.0,nan,nan,nan,nan,0.5242607199007604,0.5742333443054797,0.04997262481003407,5.968394417879569,5.572180687181804,3.97285811956369,3.9643050600641776,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16750.18372703412,44.528871391076116,44.39501312335958,0.9942390542667903,0.0027992349631631337,44.528871391076116,4196.181102362205,64.59448818897638,62.3753280839895,0.9630273894764393,0.015609160208162874,64.59448818897638,1052.1023622047244,77.00524934383202,69.42125984251969,0.9000089895808748,0.06678927773602472,77.00524934383202,4.504666805267334,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
19,0.022349536921242325,0.02048140494495122,3.7868007543518787,0.5384880161191535,0.17674454692702282,2197950.793561121,0.5698757073528289,0.9344228873467717,2767.9829297270157,256517.14173228346,0.9236703755452979,0.12545190815285892,13.66364425943772,32.21747970795854,8.039986316637561,36.0,0.8622143608238857,0.9518416612722224,0.0068653157427589215,0.004772628501993836,0.41280504327824735,0.39780960891034034,0.011904762126505375,0.5347803123598804,0.7739129543133703,0.7510286212955358,4.741469816272966,0.1091162946339198,0.032431928680481246,0.6750716762592787,71.0927509998712,0.17674454692702282,0.5384880161191535,2197950.793561121,0.005508650007493931,0.0627450942993164,0.08235736781843692,1.0,0.0,0.0,0.15891353427254087,0.15891353427254087,0.0,0.10953218808637204,0.036645235723554305,0.03117607679130055,0.0,0.1809547570481146,0.0,0.0,0.050294829258026405,0.0,0.0,0.050294829258026405,0.0,0.0,nan,nan,nan,nan,0.5240555686952774,0.5733074680009853,0.049251899331196405,5.971024125371182,5.581063518999758,3.974801789796464,3.9667263928986607,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16808.900262467192,44.58267716535433,44.46194225721785,0.9914756194645538,0.0028575632017206996,44.58267716535433,4210.5406824146985,64.45800524934383,62.26509186351706,0.9648695189940762,0.01551659924605295,64.45800524934383,1055.6561679790027,77.10367454068242,69.43569553805774,0.8991798453580399,0.06642320562892355,77.10367454068242,5.5895843505859375,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
20,0.022410524829982577,0.020496526220935615,3.773757706164062,0.5433560505000938,0.17585084769200152,2183084.7299748487,0.570759283543311,0.9338847815156083,2761.405686813181,256488.67716535434,0.9235798342907946,0.12518738365157672,13.666472457240875,32.220800224508366,8.029334607446264,36.0,0.862466486470465,0.9533497908613482,0.00694085096480848,0.004878775338840755,0.41393927105377354,0.3987969498973819,0.011904762126505375,0.5343049120647084,0.7750558010706062,0.7524246756967752,4.711286089238845,0.10899184300048458,0.0339455113347786,0.6860500703959327,70.87921570104564,0.17585084769200152,0.5433560505000938,2183084.7299748487,0.0055239899187859666,0.0627450942993164,0.0829712546423195,1.0,0.0,0.0,0.15892352054358402,0.15892352054358402,0.0,0.10940449798279234,0.03657791265860943,0.031109927789237244,0.0,0.1904649801023028,0.0,0.0,0.05049356967239199,0.0,0.0,0.05049356967239199,0.0,0.0,nan,nan,nan,nan,0.5244425726257597,0.5742506589267928,0.04980808648081863,5.973970427600735,5.578120800871028,3.9743233820063346,3.9662819175686854,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16784.910761154857,44.488188976377955,44.354330708661415,0.995692743702824,0.002842640803829905,44.488188976377955,4204.63779527559,64.61417322834646,62.384514435695536,0.9645554203700305,0.01567262700569565,64.61417322834646,1054.0,77.01312335958005,69.40813648293964,0.8998012085111903,0.06655638031430185,77.01312335958005,9.828801155090332,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
21,0.022445137578910927,0.020533736461524184,3.774444849159461,0.5454727596654667,0.1732760449367871,2231189.550922789,0.5706324885849461,0.9337816030073874,2763.6941658347087,256759.51968503938,0.9235927964758682,0.1246247850360396,13.651537165811204,32.196880057157486,8.070787566626795,36.0,0.8630360790711525,0.9512842106063559,0.006948336339836788,0.004886516933030726,0.413216863423977,0.3979665336841986,0.011904762126505375,0.5350940712278998,0.7750055839918586,0.7518629513014136,4.724409448818897,0.10886021257620158,0.034641742576744766,0.6795881205969282,70.89561738742619,0.1732760449367871,0.5454727596654667,2231189.550922789,0.0055281944161041435,0.0627450942993164,0.083226341260426,1.0,0.0,0.0,0.15891164262991528,0.15891164262991528,0.0,0.10927148534869897,0.036545533334880365,0.031091139820499682,0.0,0.19587056309115022,0.0,0.0,0.050598503855862266,0.0,0.0,0.050598503855862266,0.0,0.0,nan,nan,nan,nan,0.524721327090305,0.5741709090202184,0.049449581862147866,5.960567860674256,5.570001635755873,3.971431999903237,3.9632916182462083,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16768.099737532808,44.528871391076116,44.39501312335958,0.9933056697358649,0.002850926163843245,44.528871391076116,4200.320209973754,64.56430446194226,62.346456692913385,0.9620556887373788,0.015678359961337738,64.56430446194226,1052.9580052493438,77.05249343832021,69.37007874015748,0.8984912733458263,0.06645069520052622,77.05249343832021,5.688251495361328,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
22,0.022337626921272107,0.020465400043063433,3.7662069378249603,0.5487284936069503,0.17463913560891403,2162215.1056767087,0.5715748085359268,0.9336771219577695,2765.541706101892,256591.11811023622,0.9233914906532226,0.125056431891743,13.663445638685493,32.216247528259885,8.026505042626827,36.0,0.8625833768595068,0.9531545876980195,0.006987173024692091,0.004953726884181608,0.41276882414820937,0.39752309260953445,0.011904762126505375,0.534539931127641,0.7740297648428188,0.7507200037241802,4.746719160104987,0.1090811858848324,0.03650089036771084,0.6970042090403439,70.76760298561237,0.17463913560891403,0.5487284936069503,2162215.1056767087,0.005554077030939302,0.0627450942993164,0.08387993119676596,1.0,0.0,0.0,0.15891485425760501,0.15891485425760501,0.0,0.10949070331227435,0.03659523207586738,0.031132618131560916,0.0,0.20478514110440837,0.0,0.0,0.050722734798967106,0.0,0.0,0.050722734798967106,0.0,0.0,nan,nan,nan,nan,0.5249672980159393,0.5751024280607127,0.05013512903016262,5.967227843802743,5.570743782522384,3.972445389625805,3.964402638395321,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16797.766404199476,44.58792650918635,44.4514435695538,0.9968502779530051,0.0028393228007783907,44.58792650918635,4207.6509186351705,64.5262467191601,62.313648293963254,0.9631313820823499,0.015534896196095275,64.5262467191601,1055.1049868766404,77.0275590551181,69.4028871391076,0.899482103058703,0.06657919246875496,77.0275590551181,5.330802917480469,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
23,0.02251324716349208,0.020627449562997995,3.771011164182127,0.5526117247155332,0.17419173458977322,2255536.6759740966,0.5706892218945953,0.9334210376257667,2760.383464356003,256933.0,0.9235520178043106,0.12446664347892146,13.65156160250789,32.19541228947233,8.035016583436887,36.0,0.863227245696045,0.9522082477099547,0.007006117946949843,0.004993618297094789,0.41573469172625405,0.40033510704757036,0.011904762126505375,0.5350145096118627,0.7765427553014203,0.754103325720624,4.671916010498688,0.10861128038699859,0.03675662917806095,0.6915525984889254,70.87206532636027,0.17419173458977322,0.5526117247155332,2255536.6759740966,0.005536444692351804,0.0627450942993164,0.08372330126839048,1.0,0.0,0.0,0.15891415294963085,0.15891415294963085,0.0,0.10901893622527911,0.03645761672827828,0.03101294650512887,0.0,0.2087086844070861,0.0,0.0,0.050789380610525355,0.0,0.0,0.050789380610525355,0.0,0.0,nan,nan,nan,nan,0.5234547748679351,0.5742018933293072,0.05074711920517337,5.975208754844029,5.572501216994396,3.967224448403032,3.9589612899281295,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16728.53280839895,44.50524934383202,44.376640419947506,0.9923011551425204,0.0028123012980084644,44.50524934383202,4190.745406824147,64.62729658792651,62.41469816272966,0.9654105285461616,0.015480214490884924,64.62729658792651,1050.729658792651,76.998687664042,69.37795275590551,0.898913059441183,0.06669086885942381,76.998687664042,6.405013561248779,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
24,0.022441113823560357,0.020561948334895993,3.768359206167106,0.5501226036958494,0.17445470175639852,2279076.0241628597,0.5707518351385703,0.9332793762625469,2762.272595262905,256740.38845144358,0.9234677216042997,0.12476891406391345,13.662850696025219,32.21606831032432,8.035182263965048,36.0,0.8629524499888702,0.9530654307365627,0.0070181649185599776,0.004990260144809458,0.41453655199037764,0.39898551759992057,0.011904762126505375,0.5349448617595912,0.7755434214877898,0.7520733329920253,4.7506561679790025,0.10878531220234598,0.03674181723805863,0.6823221559286743,70.81561818961396,0.17445470175639852,0.5501226036958494,2279076.0241628597,0.0055431215314981665,0.0627450942993164,0.0837783276291657,1.0,0.0,0.0,0.15892704644600616,0.15892704644600616,0.0,0.10919222480121248,0.036526939330568775,0.031077623738860832,0.0,0.20838348340476875,0.0,0.0,0.0507733002288032,0.0,0.0,0.0507733002288032,0.0,0.0,nan,nan,nan,nan,0.524173912083305,0.5742626153030419,0.050088703917661376,5.97084506233846,5.574230715942714,3.970561311251221,3.962774957248439,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16755.603674540682,44.658792650918635,44.528871391076116,0.9947456533113581,0.0028130607018934124,44.658792650918635,4197.664041994751,64.55774278215223,62.33727034120735,0.9637835722724435,0.015449273598636563,64.55774278215223,1052.4881889763778,77.03149606299213,69.50787401574803,0.9006670666258846,0.06642399512737364,77.03149606299213,5.197602272033691,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
25,0.022456942900423733,0.020543358597312895,3.7732638167584036,0.5474867622448704,0.1752833934632812,2222026.3783168746,0.5706210951636157,0.933691501883385,2763.074344424751,256807.35170603674,0.9235795660698929,0.12448779952659673,13.676420399874331,32.23294540325114,8.036030866721335,36.0,0.8631739283060882,0.9536787873998487,0.007047448420330021,0.0050376212980643735,0.4154930641566675,0.40002790294841833,0.011904762126505375,0.5339242398322621,0.7760441493738807,0.7530127775553398,4.650918635170604,0.10880587453369707,0.03670561428027829,0.6803623741380186,70.89617539453381,0.1752833934632812,0.5474867622448704,2222026.3783168746,0.005544405099948052,0.0627450942993164,0.08379917401145762,1.0,0.0,0.0,0.15891430422854066,0.15891430422854066,0.0,0.10921312397311679,0.03652817921180112,0.031073847394485488,0.0,0.20790305933652825,0.0,0.0,0.0507677351166878,0.0,0.0,0.0507677351166878,0.0,0.0,nan,nan,nan,nan,0.5240434708831507,0.5740744164609534,0.05003094579575829,5.971546836162174,5.574260059783884,3.9733424230510486,3.964968336243852,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16759.010498687665,44.511811023622045,44.38845144356955,0.9939666648135941,0.0028117020923018807,44.511811023622045,4198.209973753281,64.41994750656168,62.267716535433074,0.9665691474578244,0.01549011925730095,64.41994750656168,1052.5354330708662,77.06955380577428,69.501312335958,0.9005005499281281,0.06669003889470536,77.06955380577428,6.120692729949951,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
26,0.022453286479718573,0.02056913010059829,3.7689255166241504,0.5478007257610481,0.17502820540679095,2296271.7669471535,0.5709263306603244,0.9333441816029165,2766.5452232060484,256625.74540682413,0.9235208111537307,0.12499748324965004,13.652974278675808,32.1992501527496,8.005802371632743,36.0,0.8626841404603047,0.9525278915547395,0.0070907744234354475,0.00509258967266094,0.4128724038796475,0.39721028166493094,0.011904762126505375,0.5349617245458406,0.7741767553767448,0.7516917258480409,4.696850393700787,0.10901326551212101,0.03692773575320097,0.6835852620482757,70.82066217057036,0.17502820540679095,0.5478007257610481,2296271.7669471535,0.005556364287072279,0.0627450942993164,0.08400694526282196,1.0,0.0,0.0,0.1589206821019562,0.1589206821019562,0.0,0.10942102622563445,0.03659375456804678,0.031125769468899472,0.0,0.20872845545061106,0.0,0.0,0.05078271636746218,0.0,0.0,0.05078271636746218,0.0,0.0,nan,nan,nan,nan,0.5239378893984219,0.5743770077941923,0.050439116848364614,5.974426936769531,5.575060497243887,3.974138499495242,3.9662777518454275,nan,nan,nan,nan,0.0,0.0,0.25,0.25,16789.981627296587,44.63910761154855,44.503937007874015,0.9954452699659355,0.0028369113350638487,44.63910761154855,4205.9238845144355,64.32020997375328,62.09186351706037,0.9640479544223794,0.01555900145680057,64.32020997375328,1054.293963254593,77.10761154855643,69.45538057742782,0.8980904502759026,0.0664714478636372,77.10761154855643,5.292182445526123,-1.0,prebaked,fixed_topk,16,64,0.6864197850227356,0.8047109842300415,0.03083585947751999,"[10, 34, 37, 39, 40, 46, 47, 48, 49, 51, 52, 53, 54, 55, 61, 63]"
