epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1961.48,0.9425,1.22656,1.35341,0.64394,0.5406,0.60299,0.39905,1.30935,2.50173,1.66065,0.00900844,0.00900844,0.00900844
43,2006.21,0.94832,1.2213,1.35532,0.66661,0.54189,0.60658,0.39973,1.30939,2.46457,1.66067,0.00896127,0.00896127,0.00896127
44,2050.89,0.94012,1.21383,1.34935,0.67089,0.53576,0.60589,0.40016,1.30417,2.45632,1.66053,0.00891313,0.00891313,0.00891313
45,2096.28,0.94142,1.21909,1.35173,0.67356,0.53481,0.6084,0.40312,1.30527,2.47227,1.66251,0.00886404,0.00886404,0.00886404
46,2141.43,0.93746,1.20774,1.34772,0.66643,0.55404,0.61497,0.40844,1.30566,2.44769,1.65973,0.00881401,0.00881401,0.00881401
47,2186.39,0.93281,1.19958,1.34279,0.67198,0.54351,0.61772,0.41043,1.29954,2.4291,1.65399,0.00876305,0.00876305,0.00876305
48,2232.3,0.93421,1.19602,1.34063,0.65128,0.56408,0.61889,0.41096,1.29542,2.43887,1.65081,0.00871117,0.00871117,0.00871117
49,2277.38,0.93263,1.19089,1.34212,0.68048,0.5483,0.62224,0.41417,1.29217,2.42333,1.64876,0.00865839,0.00865839,0.00865839
50,2323.72,0.92597,1.17668,1.33522,0.66362,0.55864,0.62354,0.41581,1.28789,2.40517,1.64324,0.00860473,0.00860473,0.00860473
51,2372.54,0.92404,1.17327,1.33299,0.66697,0.55976,0.62525,0.41791,1.28737,2.39892,1.64209,0.00855018,0.00855018,0.00855018
52,2418.29,0.91864,1.16591,1.32772,0.65834,0.56577,0.62667,0.4192,1.28558,2.40451,1.64036,0.00849477,0.00849477,0.00849477
53,2463.73,0.9202,1.16388,1.3278,0.66527,0.56283,0.62925,0.42162,1.28155,2.39605,1.63376,0.00843851,0.00843851,0.00843851
54,2509.85,0.92533,1.16081,1.32867,0.67011,0.55975,0.63045,0.42315,1.27678,2.38837,1.62681,0.00838141,0.00838141,0.00838141
55,2556.15,0.91863,1.15889,1.32423,0.67756,0.55753,0.6325,0.42453,1.27717,2.38281,1.62567,0.00832349,0.00832349,0.00832349
56,2602.09,0.91213,1.15005,1.32127,0.67566,0.56371,0.63512,0.42676,1.27769,2.3835,1.62568,0.00826477,0.00826477,0.00826477
57,2647.03,0.91347,1.1489,1.32587,0.66273,0.57365,0.63655,0.42894,1.27424,2.38848,1.62402,0.00820525,0.00820525,0.00820525
58,2692.44,0.90834,1.13336,1.31647,0.67108,0.56603,0.63876,0.42954,1.27153,2.3745,1.62127,0.00814495,0.00814495,0.00814495
59,2738.67,0.90576,1.12898,1.31414,0.67904,0.56264,0.63986,0.43135,1.27018,2.37847,1.61927,0.00808389,0.00808389,0.00808389
60,2784.1,0.90519,1.12883,1.31359,0.67828,0.56281,0.64087,0.43325,1.26791,2.37632,1.61715,0.00802208,0.00802208,0.00802208
