epoch,align_clean_topk,align_adv_topk,L_entangle_bg,L_anchor,L_collapse_aux,alsi_score,cos_t_conf,cos_t_clean,M_conf_sum,rlcp_conf_mass,rlcp_trim_keep_ratio,rlcp_core_exclusion_ratio,rlcp_adaptive_inner_mean,rlcp_adaptive_outer_mean,rlcp_adaptive_inner_min,rlcp_adaptive_outer_max,confounder_purity_ratio,overlap_ratio,preserve_loss,L_margin,margin_clean_mean,margin_adv_mean,gate_positive_ratio,pag_positive_ratio,pag_threshold,pag_mean_target_score,pag_fallback_count,perturbed_area_ratio_mean,L_tv,L_budget,L_total,L_tsvc,L_sem,sld_score,mean_abs_delta,max_abs_delta,saturation_ratio,support_prebaked_ratio,support_fallback_ratio,support_empty_ratio,grad_norm_fourier,grad_norm_suppress,freq_mode,freq_active_num_bases,freq_candidate_num_bases,freq_score_top_mean
1,0.02245887715780125,0.019950790534876386,3.331083189471187,0.8526232551819004,0.16861835057575872,1297539.4431367365,0.5809316502937806,0.8947676373279001,2802.2899678548183,260326.51706036745,0.8226384649465504,0.12476999648109487,13.660112979413595,32.21580564920282,8.03983035209196,36.0,0.875206006529874,0.942750745821261,0.014167705739926538,0.017210176621723843,0.41357947273908324,0.3573657672001621,0.011904762126505375,0.5343659166269891,0.7756266490148154,0.7521251167284895,4.74015748031496,0.15781846355030857,0.030230549235004452,0.5303024906185981,59.645552207165814,0.16861835057575872,0.8526232551819004,1297539.4431367365,0.006971785307952308,0.0627450942993164,0.08781907027660626,0.0,1.0,0.0,5.239133834838867,-1.0,explore,16,64,0.6069741249084473
2,0.02234547365923703,0.019574241488414214,3.191028232023785,0.9328834722674112,0.16388344711910083,1265173.4942142079,0.5878482813623426,0.8854655166884212,2803.5903097104333,260077.95800524935,0.8226916186922184,0.1251148415552453,13.652895963469462,32.19763642052307,8.04716788979917,36.0,0.8748894178129789,0.9437461363057383,0.014722986740800808,0.017834773258149642,0.4142819825080749,0.35532022474866526,0.011904762126505375,0.5345549306626876,0.7741840980924135,0.7511672923258265,4.688976377952756,0.1597429325809003,0.03428007544964317,0.5641877285921042,57.72516608050489,0.16388344711910083,0.9328834722674112,1265173.4942142079,0.007310658434816585,0.0627450942993164,0.09632789897011333,0.0,1.0,0.0,3.0108022689819336,-1.0,explore,16,64,0.5887062549591064
3,0.022365248526184968,0.019617928009910454,3.193922261866372,0.9368757623543577,0.16400803893491664,1321567.1097931645,0.5869850667156048,0.8853444007020815,2808.155730159889,259983.56955380578,0.822503733170836,0.12502085816994396,13.661800558871693,32.21067932934853,8.064523253692421,36.0,0.8749466656140963,0.9414588193624054,0.014783036972706517,0.017902777955428578,0.41254779845085043,0.3535925003057077,0.011904762126505375,0.5345339199699523,0.7718519269062084,0.7489359186873625,4.725721784776903,0.16010440530113662,0.036536385442113156,0.593504390222194,57.793241365688054,0.16400803893491664,0.9368757623543577,1321567.1097931645,0.007419802683584021,0.0627450942993164,0.09952282746202677,0.0,1.0,0.0,7.772961616516113,-1.0,explore,16,64,0.5958207845687866
4,0.022477706096176636,0.019695485187352212,3.1782521131470447,0.9705558332401937,0.16540037567807933,1241006.0280583706,0.5880775552370107,0.8844685471720155,2800.7184214888184,260366.8845144357,0.8224467792118838,0.12522770930020033,13.643956553417961,32.18508403582479,8.055490924762754,36.0,0.8747632461884705,0.9435512570142724,0.014819727765073575,0.017837512514797184,0.41218014579667195,0.35360165399907456,0.011904762126505375,0.5351132485733284,0.7765202562072003,0.7527074169757783,4.7047244094488185,0.1595269763289787,0.03749255181395319,0.6063845232715757,57.706464402006056,0.16540037567807933,0.9705558332401937,1241006.0280583706,0.007467197125357162,0.0627450942993164,0.10145280665652019,0.0,1.0,0.0,2.1456987857818604,-1.0,explore,16,64,0.6028055548667908
5,0.02246384478108151,0.019677061711015117,3.198993822095275,0.9555394507925029,0.1632587755798042,1335307.3503982578,0.5865565706810353,0.885251062748626,2801.348384266449,260422.65091863516,0.8225890287081612,0.12500706062401865,13.670834931923974,32.224213572498066,8.05086574999604,36.0,0.874957564414321,0.9426901113259644,0.01499040866774211,0.018126858513511403,0.4132677128934485,0.35448509325662,0.011904762126505375,0.5346519529604915,0.775745134762951,0.7527955923500054,4.746719160104987,0.1596420928249209,0.0394882537727672,0.6264297554655651,57.96866023947248,0.1632587755798042,0.9555394507925029,1335307.3503982578,0.007536285885015693,0.0627450942993164,0.10358934313684624,0.0,1.0,0.0,5.01653528213501,-1.0,explore,16,64,0.6087676286697388
6,0.022559242406151113,0.02007276519859244,3.280333927610102,0.8905063669864587,0.16654709071468493,1234880.696721073,0.580527773237447,0.8902837501710071,2799.368141634884,260664.3254593176,0.8225488659069395,0.12499650918766482,13.645899784432846,32.188682932629895,8.041701019588457,36.0,0.874972851535526,0.945081819527125,0.015215221257743442,0.01782013873563251,0.41564213783722226,0.3578254701545232,0.011904762126505375,0.5349332628598678,0.776874574960351,0.7545299681361383,4.6430446194225725,0.15933814582236483,0.0354789498988099,0.597841709461112,58.993733894167924,0.16654709071468493,0.8905063669864587,1234880.696721073,0.007463072641114668,0.0627450942993164,0.10171092507426976,0.0,1.0,0.0,3.782062530517578,-1.0,fixed_topk,16,64,0.6087676882743835
7,0.02232593629971205,0.0199049036409657,3.2485269783675825,0.8968721759600902,0.16509257235473848,1300900.755720094,0.5814569471298029,0.887285783733074,2805.1547942607936,260348.5039370079,0.8225725225784856,0.12491858672911421,13.658868831153994,32.2099522861976,8.047372298204772,36.0,0.8750526874211044,0.9447843393161394,0.0152318715154538,0.017823356607980206,0.41260859172722797,0.35464442529155826,0.011904762126505375,0.5346012160767749,0.7745303309010831,0.7520770850682028,4.730971128608924,0.1599243150295548,0.0366361576506472,0.5983317652399459,58.497275054611244,0.16509257235473848,0.8968721759600902,1300900.755720094,0.007548048800185049,0.0627450942993164,0.1038607872944335,0.0,1.0,0.0,5.764434814453125,-1.0,fixed_topk,16,64,0.6087676882743835
8,0.02245993022574723,0.019987044261348022,3.247724328454085,0.9124515126618188,0.16445046045335884,1358026.4136285956,0.5805528215575091,0.886381053463054,2802.0442256977553,260510.3412073491,0.822517480171259,0.1251302036534206,13.671731543073696,32.23036725363648,8.08020643608089,36.0,0.8748436086277659,0.9414472323215898,0.015563490036679456,0.018298687241690995,0.41358223185920967,0.35445654531085274,0.011904762126505375,0.5339532202962243,0.7766647235769849,0.7532678167558368,4.691601049868766,0.15967329350982126,0.03871240174480936,0.6218992545222986,58.56073549726191,0.16445046045335884,0.9124515126618188,1358026.4136285956,0.007601833758078848,0.0627450942993164,0.10579878103545332,0.0,1.0,0.0,4.464400291442871,-1.0,fixed_topk,16,64,0.6087676882743835
9,0.0224246091778901,0.01994120487099968,3.252826551126996,0.9100860945899968,0.16612346218092236,1343676.2391180792,0.5800588320507258,0.8865534089707741,2803.179663897604,260337.3280839895,0.8226363911820619,0.12511759367055553,13.653237831199686,32.200014168774715,8.031356181335937,36.0,0.8748644106754525,0.943461366129224,0.015312420143171402,0.01787364706727053,0.4149484283381247,0.3566693527980896,0.011904762126505375,0.5346193049137205,0.7750554074448588,0.7527516338806964,4.717847769028872,0.15995577122439236,0.04035325499931033,0.6400436408563549,58.636846927833055,0.16612346218092236,0.9100860945899968,1343676.2391180792,0.007666479265732872,0.0627450942993164,0.1076380884925055,0.0,1.0,0.0,4.9255475997924805,-1.0,fixed_topk,16,64,0.6087676882743835
10,0.022433771417547124,0.019926205700326934,3.238913711287531,0.9207157298648764,0.16491108847258912,1248738.9025860385,0.5812859749322072,0.8862401632603486,2799.264516248062,260083.58792650918,0.8225876380035151,0.12486988148131743,13.6446130216489,32.18513069327936,8.058673443113756,36.0,0.8751095820247509,0.9416692906791897,0.015585875735689063,0.018325666428664015,0.41379706031615965,0.3542096551869485,0.011904762126505375,0.5347915230919926,0.775215001224003,0.7519529509896374,4.678477690288714,0.16006153528615247,0.04147438650701459,0.6443321113511333,58.457810709795616,0.16491108847258912,0.9207157298648764,1248738.9025860385,0.007705673602289884,0.0627450942993164,0.10879521089510655,0.0,1.0,0.0,4.627848148345947,-1.0,fixed_topk,16,64,0.6087676882743835
