epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1973.06,0.98226,1.27919,1.3774,0.66604,0.55634,0.62276,0.41517,1.26086,1.97139,1.61453,0.00900844,0.00900844,0.00900844
43,2018.77,0.98115,1.2666,1.37427,0.66292,0.5665,0.62948,0.42095,1.26079,1.91713,1.60756,0.00896127,0.00896127,0.00896127
44,2065.04,0.9727,1.2579,1.36864,0.65679,0.5729,0.63026,0.42227,1.25697,1.90205,1.60554,0.00891313,0.00891313,0.00891313
45,2110.45,0.97728,1.26397,1.37213,0.67412,0.56351,0.62984,0.42216,1.25684,1.94138,1.60508,0.00886404,0.00886404,0.00886404
46,2156.61,0.97031,1.25391,1.3661,0.66202,0.57505,0.63388,0.4264,1.24929,1.92921,1.59773,0.00881401,0.00881401,0.00881401
47,2201.73,0.96802,1.24152,1.36167,0.6799,0.562,0.6375,0.42904,1.24476,1.89345,1.59267,0.00876305,0.00876305,0.00876305
48,2247.42,0.97041,1.23701,1.35935,0.68851,0.56293,0.63991,0.43184,1.24265,1.90821,1.5898,0.00871117,0.00871117,0.00871117
49,2292.72,0.96526,1.23351,1.35911,0.69242,0.56704,0.64372,0.43453,1.24047,1.90067,1.58982,0.00865839,0.00865839,0.00865839
50,2338.16,0.95908,1.21715,1.35187,0.69932,0.56369,0.64454,0.4369,1.24168,1.91406,1.58922,0.00860473,0.00860473,0.00860473
51,2385.66,0.95687,1.21427,1.35111,0.69876,0.5589,0.64534,0.43786,1.23753,1.90007,1.58484,0.00855018,0.00855018,0.00855018
52,2431.63,0.94937,1.20433,1.3441,0.68746,0.57236,0.64765,0.43936,1.23582,1.88279,1.58372,0.00849477,0.00849477,0.00849477
53,2477.91,0.95323,1.20169,1.34512,0.67962,0.5813,0.65042,0.44195,1.23296,1.88365,1.57886,0.00843851,0.00843851,0.00843851
54,2525.34,0.95263,1.19744,1.34209,0.69015,0.5803,0.65195,0.4431,1.22993,1.87765,1.5736,0.00838141,0.00838141,0.00838141
55,2571.31,0.94849,1.19862,1.33882,0.69962,0.57858,0.65537,0.44604,1.22894,1.86216,1.5717,0.00832349,0.00832349,0.00832349
56,2616.62,0.94165,1.18422,1.33672,0.69949,0.57899,0.65619,0.44778,1.22408,1.86363,1.56753,0.00826477,0.00826477,0.00826477
57,2661.31,0.94406,1.1888,1.33866,0.69969,0.58408,0.65745,0.4494,1.22087,1.85861,1.56343,0.00820525,0.00820525,0.00820525
58,2706.73,0.93535,1.16656,1.32831,0.69443,0.58862,0.659,0.45066,1.22089,1.84823,1.56268,0.00814495,0.00814495,0.00814495
59,2752.47,0.93608,1.16094,1.3263,0.69892,0.58814,0.66206,0.45299,1.22045,1.84526,1.55946,0.00808389,0.00808389,0.00808389
60,2797.06,0.93299,1.15725,1.32417,0.70133,0.58961,0.66474,0.4546,1.21913,1.8334,1.55828,0.00802208,0.00802208,0.00802208
61,2844.31,0.93192,1.15926,1.32616,0.68999,0.60102,0.66582,0.45593,1.21833,1.83391,1.55831,0.00795954,0.00795954,0.00795954
62,2890.23,0.92493,1.14633,1.32096,0.69628,0.59722,0.66713,0.45736,1.21621,1.82889,1.55637,0.00789628,0.00789628,0.00789628
63,2936.25,0.92868,1.15003,1.32188,0.69426,0.60012,0.66806,0.45803,1.21459,1.83487,1.55512,0.00783231,0.00783231,0.00783231
64,2983.23,0.92795,1.14177,1.31841,0.69262,0.6022,0.66832,0.45925,1.21249,1.83144,1.5522,0.00776766,0.00776766,0.00776766
65,3029.06,0.92573,1.14052,1.31823,0.69913,0.59858,0.66954,0.46037,1.21112,1.83423,1.55124,0.00770234,0.00770234,0.00770234
66,3074.32,0.92631,1.14156,1.3167,0.70321,0.59463,0.67065,0.46154,1.21072,1.832,1.55021,0.00763637,0.00763637,0.00763637
67,3119.77,0.91978,1.12672,1.31204,0.69292,0.60293,0.67118,0.46311,1.21002,1.83516,1.54962,0.00756976,0.00756976,0.00756976
68,3165.63,0.9201,1.12646,1.31223,0.69577,0.60388,0.67225,0.46388,1.20907,1.82666,1.54879,0.00750252,0.00750252,0.00750252
69,3210.2,0.91191,1.11289,1.30554,0.69502,0.60546,0.67299,0.46533,1.20854,1.82856,1.54801,0.00743468,0.00743468,0.00743468
70,3256.04,0.91328,1.11186,1.30332,0.69074,0.61123,0.67385,0.46569,1.20776,1.82707,1.54719,0.00736625,0.00736625,0.00736625
71,3305.35,0.907,1.10131,1.29953,0.6951,0.60907,0.6746,0.46693,1.20686,1.82383,1.54587,0.00729725,0.00729725,0.00729725
72,3351.5,0.91328,1.11105,1.3025,0.69175,0.61191,0.6754,0.46782,1.20581,1.81857,1.54457,0.0072277,0.0072277,0.0072277
73,3397.24,0.91016,1.09995,1.30007,0.69771,0.60848,0.67666,0.46861,1.20442,1.81562,1.54344,0.00715761,0.00715761,0.00715761
74,3441.49,0.90275,1.08989,1.29594,0.70261,0.60577,0.67739,0.46897,1.20374,1.81548,1.54276,0.007087,0.007087,0.007087
75,3486.69,0.90546,1.09544,1.29738,0.70647,0.60242,0.6774,0.46959,1.20333,1.81272,1.54201,0.00701588,0.00701588,0.00701588
76,3532.36,0.90121,1.08247,1.29098,0.70101,0.6092,0.67787,0.46972,1.20261,1.81102,1.54095,0.00694428,0.00694428,0.00694428
77,3577.42,0.89636,1.08164,1.29079,0.69897,0.61168,0.67845,0.46962,1.20175,1.81171,1.54007,0.00687222,0.00687222,0.00687222
78,3622.81,0.89694,1.0762,1.28625,0.70054,0.61153,0.67899,0.46988,1.20099,1.80998,1.53925,0.0067997,0.0067997,0.0067997
79,3667.06,0.89473,1.07212,1.28762,0.7008,0.61016,0.679,0.47061,1.19946,1.80988,1.53737,0.00672675,0.00672675,0.00672675
80,3712.62,0.89303,1.07181,1.28486,0.69953,0.60975,0.67885,0.47089,1.19851,1.80866,1.53639,0.00665339,0.00665339,0.00665339
81,3759.32,0.88902,1.06305,1.28105,0.69519,0.61446,0.67954,0.47119,1.1973,1.80747,1.53512,0.00657963,0.00657963,0.00657963
82,3805.29,0.88916,1.06313,1.28314,0.6943,0.61826,0.6803,0.47195,1.19675,1.80826,1.53414,0.0065055,0.0065055,0.0065055
83,3851.71,0.8851,1.05493,1.27919,0.69361,0.61946,0.6804,0.47245,1.19603,1.80626,1.53316,0.00643101,0.00643101,0.00643101
84,3897.57,0.8849,1.04662,1.27384,0.70351,0.61241,0.68123,0.4729,1.19557,1.80473,1.53232,0.00635617,0.00635617,0.00635617
85,3943.4,0.88183,1.04289,1.27202,0.70562,0.61102,0.68163,0.47342,1.19467,1.80381,1.53093,0.00628101,0.00628101,0.00628101
86,3988.7,0.87818,1.0402,1.27342,0.70117,0.61492,0.68214,0.47395,1.1942,1.80409,1.5302,0.00620555,0.00620555,0.00620555
87,4032.86,0.87953,1.04222,1.27173,0.69997,0.61557,0.68232,0.47451,1.19381,1.80368,1.52956,0.00612981,0.00612981,0.00612981
88,4078.77,0.87793,1.03386,1.26941,0.69973,0.61596,0.68291,0.47482,1.19324,1.80201,1.52859,0.0060538,0.0060538,0.0060538
89,4124.17,0.87386,1.02978,1.26608,0.69589,0.61906,0.68291,0.47517,1.19247,1.80089,1.5276,0.00597754,0.00597754,0.00597754
90,4170.88,0.87706,1.02458,1.27061,0.69876,0.61672,0.68371,0.4759,1.19202,1.79854,1.52691,0.00590105,0.00590105,0.00590105
